MinReturn,PolicyExecTime,AverageQLoss,AbsLearnSignalOld,AverageDiscountedReturn,ProcessExecTime,LossAfter,AverageQ,AbsLearnSignalNew,StdReturn,NumTrajs,AverageY,ExplainedVariance,AverageAbsQ,Perplexity,LossBefore,Entropy,EnvExecTime,AveragePolicyStd,dLoss,Iteration,MaxReturn,AverageAbsQYDiff,Time,MeanKL,AverageAbsY,ItrTime,AverageReturn,MeanKLBefore,AbsLearnSignal
266.368143249,1.064089298248291,791.339,0.582471238666,298.259833445,0.13301801681518555,-238.273,251.389,0.583496537501,116.709559988,57,251.427856237,-0.316856001261,256.154,2.96364e+10,-238.104,24.1123,9.391593217849731,0.999446,0.168976,269,727.998589636,16.7351576527,14822.081429719925,0.0064378,256.357747275,54.26986813545227,461.266489098,0.0,0.583496537501
98.6666726493,1.0802247524261475,713.39,0.464848775729,286.212012661,0.1369011402130127,-243.742,249.276,0.465382222786,140.230097938,59,249.316366987,-0.676737890996,252.904,2.96351e+10,-243.5,24.1122,9.48345685005188,0.999444,0.241302,270,942.894489036,15.9496227723,14876.711272239685,0.00993618,253.033739699,54.511351585388184,438.6596377,0.0,0.465382222786
287.803923658,1.0386390686035156,657.115,0.684128644312,308.760312193,0.134293794631958,-247.884,248.111,0.685243083442,110.722671031,54,248.155020177,0.378597009621,250.678,2.9638e+10,-247.717,24.1123,9.192062616348267,0.999449,0.166824,271,744.526003888,15.4056033097,14931.326745986938,0.00645556,250.774048345,54.49743938446045,484.386495185,0.0,0.685243083442
308.992367142,1.0781328678131104,596.459,0.690309264746,303.641062707,0.1354079246520996,-257.02,246.031,0.691153866671,138.966276698,55,246.067281534,0.387102370909,247.901,2.96537e+10,-256.826,24.1129,9.473133087158203,0.999481,0.194305,272,907.260115628,14.6342336726,14986.754162788391,0.0064039,247.954050619,55.304931640625,477.915321434,0.0,0.691153866671
158.300125817,1.0693659782409668,518.802,0.646939304471,308.212707152,0.13453149795532227,-244.159,243.859,0.647849035135,110.563015224,55,243.89362269,0.254175197369,245.095,2.9655e+10,-243.959,24.1129,9.538583517074585,0.999483,0.199615,273,806.338989096,13.7782263566,15040.737319946289,0.00996062,245.093790353,53.86194324493408,482.916058857,0.0,0.647849035135
103.910571674,1.0445852279663086,466.245,0.1727548392,301.952479806,0.13312721252441406,-247.84,241.887,0.173258019509,127.688052576,56,241.917309249,-12.7266320735,242.725,2.96568e+10,-247.687,24.113,9.2374267578125,0.999487,0.153137,274,781.366886085,13.1310695627,15094.956644535065,0.00640073,242.668233184,54.095065116882324,471.95836223,0.0,0.173258019509
299.583988356,1.0362677574157715,424.664,0.477635654283,301.487127966,0.13178181648254395,-251.037,238.106,0.478376127473,104.523819706,55,238.138937357,-0.407440104663,238.756,2.96883e+10,-250.841,24.114,9.242688179016113,0.999549,0.195328,275,851.74504098,12.5371436431,15149.12661576271,0.00998748,238.689946275,54.0465087890625,467.869708932,0.0,0.478376127473
310.265253725,1.0707550048828125,377.276,0.698198213429,298.644122355,0.13535451889038086,-239.277,235.824,0.698737122669,117.536584347,56,235.8518808,0.505179380707,236.344,2.97044e+10,-239.138,24.1146,9.614469051361084,0.999581,0.139542,276,701.599339086,11.8912039971,15204.330985307693,0.00640421,236.238966096,55.08876061439514,463.601829514,0.0,0.698737122669
259.232847307,1.0596263408660889,332.416,0.358104126957,290.618130581,0.13393735885620117,-230.191,233.98,0.359182502633,110.63375187,58,234.008042392,-0.734537249174,234.46,2.96854e+10,-230.03,24.1139,9.397107601165771,0.999543,0.160461,277,743.421237834,11.302525972,15258.214997768402,0.00970536,234.338684989,53.76521944999695,444.435662078,0.0,0.359182502633
255.928585468,1.0726730823516846,297.795,0.387958998865,289.9006351,0.13938212394714355,-224.709,231.663,0.388937194926,129.908780828,58,231.69269327,-1.06640982775,232.133,2.96764e+10,-224.554,24.1136,9.575082540512085,0.999526,0.154785,278,970.90006865,10.8129609631,15313.484463214874,0.00993222,232.020156464,55.15033769607544,445.812990193,0.0,0.388937194926
285.620919988,1.0752284526824951,256.629,0.563615938993,301.904233179,0.13418054580688477,-237.283,230.165,0.564868283678,118.940499538,55,230.187891581,-0.256135297973,230.634,2.96927e+10,-237.143,24.1142,9.636478424072266,0.999558,0.140289,279,774.807238247,10.3093395115,15368.698066949844,0.00641739,230.507143449,55.09035873413086,472.832700733,0.0,0.564868283678
296.425831114,1.0761117935180664,226.015,0.55436710899,306.339463453,0.13348126411437988,-218.288,228.137,0.554807211348,133.914670767,52,228.15892438,-0.31345736477,228.576,2.96883e+10,-218.128,24.114,9.63632607460022,0.99955,0.159927,280,853.501601186,9.80943093232,15423.161962985992,0.00993723,228.464947497,54.348108768463135,489.995777217,0.0,0.554807211348
236.118798732,1.0203638076782227,195.077,0.221885382543,279.281584189,0.13027095794677734,-216.621,225.455,0.222098727793,128.586006572,60,225.475179232,-10.9707199439,225.865,2.9704e+10,-216.423,24.1145,9.240439891815186,0.999581,0.198318,281,911.632635561,9.31037588285,15477.865470647812,0.00978416,225.75395898,54.57592701911926,422.878674424,0.0,0.222098727793
243.61908279,1.0214159488677979,174.61,0.177914702036,283.418501971,0.1313014030456543,-211.973,223.609,0.177939583946,108.569951418,59,223.627747885,-17.0685620069,223.994,2.97976e+10,-211.84,24.1177,9.212388753890991,0.999766,0.132645,282,683.971835401,8.81855432062,15533.202544927597,0.00964765,223.904272684,55.222068071365356,429.096285775,0.0,0.177939583946
229.953751698,1.0469810962677002,156.547,0.650375124329,279.833143162,0.13479113578796387,-204.446,221.664,0.650783770751,99.1614688936,60,221.679997799,0.413912680938,222.026,2.97548e+10,-204.34,24.1163,9.435104846954346,0.999681,0.105759,283,671.631607297,8.4625864791,15588.05915760994,0.00640552,221.938243828,54.743369817733765,420.656198711,0.0,0.650783770751
298.805216946,1.0708861351013184,138.771,0.637827249235,293.915047867,0.1352219581604004,-199.225,219.217,0.638018663454,108.963927172,57,219.232033158,0.428447728492,219.577,2.97363e+10,-199.109,24.1156,9.547150611877441,0.999645,0.115326,284,740.906203384,8.12527031802,15642.864854335785,0.00826706,219.490678328,54.690943002700806,452.30443582,0.0,0.638018663454
195.609000333,1.0563061237335205,126.985,0.649393140622,284.262150826,0.13564848899841309,-196.837,216.875,0.649642757103,116.184975599,59,216.889580916,0.184233061642,217.207,2.97272e+10,-196.737,24.1153,9.503730297088623,0.999627,0.100143,285,699.694448559,7.84951571608,15697.551332235336,0.00641277,217.134011555,54.57648754119873,433.168088146,0.0,0.649642757103
236.573362374,1.0184662342071533,122.08,0.215880095706,282.20434804,0.13123774528503418,-202.012,215.13,0.215929109768,112.908378465,60,215.145806445,-6.61373078934,215.426,2.97017e+10,-201.907,24.1145,9.173747301101685,0.999577,0.104889,286,738.658484093,7.63309246309,15751.894911050797,0.00951511,215.359715793,54.23176145553589,426.698956626,0.0,0.215929109768
241.60811574,1.042844533920288,113.939,0.47940099292,280.13835946,0.13172245025634766,-193.351,213.363,0.479615817879,108.248627686,60,213.377649374,-0.373037524679,213.633,2.96958e+10,-193.24,24.1143,9.407927751541138,0.999565,0.110519,287,870.475867987,7.41615137998,15806.65329670906,0.00889249,213.572673787,54.633477449417114,421.674894929,0.0,0.479615817879
151.904130476,1.033323049545288,111.024,0.56743786291,279.24655189,0.127532958984375,-192.826,210.982,0.568064289861,119.063231571,60,210.996890898,0.226714133799,211.238,2.97121e+10,-192.714,24.1148,9.121206283569336,0.999597,0.11203,288,753.578777823,7.31911289696,15860.613567590714,0.00918217,211.181263139,53.843536138534546,421.169278445,0.0,0.568064289861
228.327784018,1.0202643871307373,106.331,0.352347609943,280.524202143,0.12735295295715332,-188.363,209.212,0.352579410512,104.298671919,60,209.22744557,-0.716213757816,209.453,2.97246e+10,-188.279,24.1152,8.955222845077515,0.999622,0.0834198,289,727.285532624,7.19150398074,15914.62258553505,0.00652201,209.39474771,53.894092082977295,421.23353402,0.0,0.352579410512
283.541961772,0.9917638301849365,101.391,0.635114038316,282.669845049,0.12564778327941895,-191.11,207.042,0.635140836053,96.2192399865,60,207.055382476,0.470762978296,207.278,2.96608e+10,-191.025,24.1131,8.88719654083252,0.999495,0.0846558,290,777.033097052,7.02764725814,15968.261314153671,0.00640472,207.218941035,53.52513551712036,425.235790862,0.0,0.635140836053
228.29205589,0.996772289276123,97.9519,0.628541058068,276.409044989,0.1252272129058838,-188.076,204.404,0.628569263248,101.654407224,61,204.415931382,0.466289581363,204.632,2.96841e+10,-187.966,24.1139,8.781396865844727,0.999542,0.109283,291,733.870086259,6.88203141736,16022.22104382515,0.00965204,204.571558691,53.852670669555664,411.639187228,0.0,0.628569263248
235.99903032,0.9790756702423096,95.6588,0.586569995236,281.593631368,0.12238836288452148,-187.204,202.768,0.586603506465,101.539293235,59,202.786995417,0.44890089606,202.997,2.96456e+10,-187.089,24.1126,8.4445481300354,0.999465,0.114609,292,739.531278686,6.73184538648,16076.002125501633,0.0095004,202.934840581,53.6783766746521,424.669907458,0.0,0.586603506465
251.78940234,0.9463024139404297,95.0272,0.259332842666,290.465821725,0.1211693286895752,-188.411,201.743,0.259531905462,115.86596567,58,201.75721952,-3.16964044477,201.973,2.9631e+10,-188.302,24.1121,8.630285263061523,0.999435,0.108612,293,725.648178184,6.64914120153,16130.008270025253,0.00666696,201.905594679,53.89135551452637,444.431586413,0.0,0.259531905462
293.276160035,0.9984335899353027,87.5314,0.686189132387,288.980964292,0.12107300758361816,-184.048,200.886,0.686540481724,106.218958939,58,200.900647561,0.514064065605,201.12,2.96243e+10,-183.943,24.1119,8.787877559661865,0.999422,0.104553,294,830.433340995,6.49774418456,16184.242973327637,0.00969371,201.045177908,54.11481237411499,439.83929862,0.0,0.686540481724
262.307119866,0.976435661315918,85.469,0.632733636164,286.486761872,0.11970996856689453,-190.341,200.322,0.632978169488,114.367890744,60,200.336350937,0.336028077203,200.577,2.97017e+10,-190.233,24.1145,8.630956172943115,0.999576,0.108444,295,707.673474858,6.41032477646,16238.28693151474,0.0097843,200.488705404,53.92993354797363,433.616294168,0.0,0.632978169488
232.100952453,1.00034499168396,83.0831,0.680350642248,283.655881539,0.12275862693786621,-185.969,200.572,0.680229836769,106.572086445,59,200.586834384,0.398855013154,200.844,2.97594e+10,-185.89,24.1164,8.741367816925049,0.99969,0.079071,296,709.112663065,6.33194739766,16292.51327085495,0.00651591,200.755243122,54.10361647605896,428.763459522,0.0,0.680229836769
276.926242283,0.9836142063140869,81.0076,0.615015163705,292.266984454,0.1205453872680664,-192.096,200.424,0.61493524157,107.167178467,58,200.439953019,0.265175621389,200.69,2.9751e+10,-192.003,24.1161,8.702370643615723,0.999673,0.0929565,297,709.391061714,6.26885918659,16345.717154979706,0.00996772,200.598539363,53.07382035255432,446.075378556,0.0,0.61493524157
263.065267607,1.0197601318359375,80.9735,0.624595702601,290.406002071,0.1257154941558838,-189.051,200.211,0.624540394602,121.233410588,58,200.225281858,0.404683412293,200.497,2.97439e+10,-188.942,24.1159,8.895230293273926,0.999659,0.109192,298,851.539100835,6.21184259195,16399.876725673676,0.00950162,200.393043543,54.045297384262085,444.741971103,0.0,0.624540394602
277.731388148,1.019580364227295,77.5823,0.494996799306,281.188350992,0.12618494033813477,-188.061,200.149,0.495210624397,120.568015102,61,200.159569752,-1.03749701972,200.426,2.97512e+10,-187.99,24.1161,8.862311124801636,0.999673,0.0712585,299,785.197182399,6.12189221599,16454.237758874893,0.00639421,200.325451007,54.243030309677124,423.185207665,0.0,0.495210624397
308.688530971,1.0483589172363281,77.8059,0.578944934229,296.06463033,0.12833476066589355,-188.379,199.169,0.57903629677,111.389871625,57,199.18374534,-0.0430281790834,199.427,2.97385e+10,-188.298,24.1157,9.179872989654541,0.999647,0.0812225,300,857.280409073,6.02294349642,16508.18758583069,0.0097477,199.32871291,53.82704138755798,456.026191164,0.0,0.57903629677
282.185242034,1.0433573722839355,74.0598,0.410078106538,298.637365938,0.12798452377319336,-192.762,199.041,0.410114416396,122.134610712,57,199.050730146,-0.899070621222,199.281,2.96565e+10,-192.661,24.1129,9.138871669769287,0.999486,0.100586,301,835.990910059,5.96159398216,16562.602868795395,0.00903692,199.185842033,54.29037404060364,461.383198425,0.0,0.410114416396
179.530240885,1.06888747215271,73.3831,0.586938495668,302.348285115,0.12947702407836914,-189.352,199.158,0.586891543195,160.991390521,55,199.170253947,0.0308051776869,199.408,2.95973e+10,-189.264,24.1109,9.283590078353882,0.999369,0.0880585,302,879.464591489,5.93184742154,16617.086567640305,0.00978884,199.313713922,54.36478066444397,481.009697983,0.0,0.586891543195
221.166314463,1.108870267868042,72.2303,0.0730678754544,292.032672195,0.134782075881958,-193.375,199.278,0.0730977041401,123.711111006,59,199.290982854,-207.595956043,199.533,2.95674e+10,-192.851,24.1099,9.670225381851196,0.99931,0.524399,303,898.392427749,5.88306280998,16671.95029234886,0.00631532,199.43803917,54.739444732666016,448.096719034,0.0,0.0730977041401
281.526019896,1.0624942779541016,72.3496,0.601142278472,299.68809982,0.1325545310974121,-193.556,199.491,0.601527073867,120.629919388,58,199.501474004,0.0582722009321,199.735,2.95932e+10,-193.464,24.1108,9.349690437316895,0.999362,0.091568,304,817.475781876,5.89964267941,16726.476854801178,0.00981496,199.642518599,54.40546894073486,463.997174329,0.0,0.601527073867
222.546087095,1.0403850078582764,70.8571,0.307471474257,287.276736354,0.12924933433532715,-193.913,199.52,0.307505429886,127.143299324,61,199.530248835,-1.66756094119,199.759,2.96682e+10,-193.851,24.1133,9.18438982963562,0.999511,0.0621033,305,815.324887702,5.877439332,16780.4385137558,0.00536192,199.661326314,53.838111877441406,435.692889218,0.0,0.307505429886
193.099806997,1.0400912761688232,70.6027,0.319461970757,290.264982757,0.13199305534362793,-195.432,199.254,0.319496938072,116.074211019,61,199.264801454,-3.14961048809,199.482,2.9651e+10,-195.359,24.1128,9.217411994934082,0.999477,0.0727234,306,703.668904093,5.8396825788,16833.965451717377,0.00780537,199.393978709,53.40454578399658,439.95238533,0.0,0.319496938072
264.829217431,1.078416109085083,71.3568,0.395063593971,290.240833574,0.13455533981323242,-193.306,199.078,0.395197899537,146.962312077,60,199.087059591,-0.807822498471,199.31,2.96682e+10,-193.227,24.1133,9.53276014328003,0.999511,0.0789948,307,830.81269587,5.85064266831,16888.55488538742,0.00973324,199.222172467,54.473084688186646,446.855633423,0.0,0.395197899537
262.477921149,1.072817325592041,71.0644,0.406560162972,310.519871983,0.13288235664367676,-201.58,199.277,0.406552934764,148.028451599,55,199.290576375,-2.11314479487,199.512,2.96587e+10,-201.511,24.113,9.37553596496582,0.999492,0.0694885,308,971.003022287,5.86017226322,16943.10948252678,0.00985022,199.425148446,54.433164834976196,492.232618935,0.0,0.406552934764
261.234084829,1.1058828830718994,71.3315,0.444148850173,300.00691052,0.13269782066345215,-202.76,198.446,0.444097725331,110.87640772,58,198.45589398,-0.811263226389,198.662,2.96815e+10,-202.685,24.1138,9.216681003570557,0.999538,0.0751648,309,687.247564872,5.88052368491,16997.089715003967,0.00978542,198.579400995,53.86062479019165,461.317381491,0.0,0.444097725331
262.306109201,1.0666968822479248,73.049,0.673336802364,304.079293612,0.133148193359375,-203.077,198.283,0.673228943875,156.205524558,56,198.293643229,0.293107122432,198.474,2.96455e+10,-202.993,24.1126,9.466921091079712,0.999466,0.0837708,310,926.892071556,5.89454960088,17051.058348417282,0.00990415,198.404321477,53.84764766693115,480.392170022,0.0,0.673228943875
269.533032923,1.0836732387542725,71.3744,0.680161415931,297.889055159,0.13831448554992676,-197.722,197.989,0.680013739977,111.098404616,59,197.997421344,0.26139680298,198.17,2.96362e+10,-197.636,24.1123,9.43732500076294,0.999448,0.085144,311,773.685622432,5.88597063944,17105.402504205704,0.00985798,198.105226414,54.224140882492065,455.453218889,0.0,0.680013739977
238.447387219,1.1003434658050537,71.9324,0.423908274834,296.166896117,0.13685107231140137,-198.362,197.365,0.42392746264,113.575121761,60,197.37526753,-0.489851020395,197.526,2.9612e+10,-198.251,24.1114,9.729633808135986,0.9994,0.111465,312,691.933878227,5.89943800959,17160.72185921669,0.00899519,197.462862466,55.19795036315918,452.101427951,0.0,0.42392746264
240.748934727,1.0763041973114014,71.9197,0.106943390126,297.998517398,0.13416504859924316,-200.277,196.635,0.106986750666,106.688887443,60,196.642146921,-31.8066292291,196.804,2.9552e+10,-200.217,24.1094,9.409196853637695,0.999281,0.0600739,313,705.07161608,5.91364833747,17215.965785503387,0.00645693,196.738729779,55.12421941757202,453.054984107,0.0,0.106986750666
283.06709058,1.0848076343536377,73.8932,0.589689569028,302.646677655,0.1400918960571289,-204.461,196.493,0.589914353239,129.971915213,58,196.503429915,-0.00571025898067,196.647,2.95526e+10,-204.372,24.1094,9.593688726425171,0.999282,0.0892334,314,940.126967521,5.95798555898,17270.029224157333,0.00983763,196.589704069,53.942866802215576,467.482625353,0.0,0.589914353239
269.773182461,1.060478687286377,75.6715,0.283810513354,303.0313908,0.1337418556213379,-201.126,196.636,0.283720452229,131.762626785,57,196.643884731,-7.02836131464,196.79,2.96108e+10,-201.026,24.1114,9.480588912963867,0.999397,0.0999146,315,849.851751761,5.99155743646,17324.028940439224,0.00923245,196.727989216,53.87938404083252,470.580766425,0.0,0.283720452229
