AveragePolicyStd,LossAfter,ProcessExecTime,AbsLearnSignal,NumTrajs,AbsLearnSignalNew,PolicyExecTime,EnvExecTime,AverageQ,Time,ExplainedVariance,AverageAbsQYDiff,MeanKL,MinReturn,ItrTime,dLoss,Entropy,Perplexity,LossBefore,AverageY,MeanKLBefore,AbsLearnSignalOld,AverageAbsY,AverageAbsQ,StdReturn,MaxReturn,AverageReturn,Iteration,AverageQLoss,AverageDiscountedReturn
0.99433,-235.732,0.1457960605621338,0.0941741975794,39,0.0941741975794,1.0942010879516602,10.171744346618652,234.728,53714.68808269501,-222.913750482,4.32474029088,0.00690203,386.610710441,55.214577436447144,0.113327,24.0243,2.71406e+10,-235.618,234.732409976,0.0,0.0941770567206,234.754934121,234.784,124.606519496,977.739552343,633.140791905,963,40.0861,349.541206556
0.994371,-233.021,0.1469871997833252,0.502813464776,37,0.502813464776,1.1110923290252686,10.52247142791748,234.888,53770.677238464355,-1.25001437632,4.3032090558,0.00953915,453.058298741,55.867942571640015,0.0483246,24.025,2.71596e+10,-232.972,234.890113721,0.0,0.502811954091,234.908114695,234.936,170.073459616,1254.11451198,671.752506717,964,39.3046,355.953229838
0.994333,-233.476,0.1446688175201416,0.531094907847,38,0.531094907847,1.1203153133392334,10.2931547164917,234.988,53826.473873376846,0.192954947612,4.29729750223,0.00985761,470.403125947,55.67460298538208,0.0601196,24.0243,2.7142e+10,-233.416,234.991640436,0.0,0.530785730445,235.007633751,235.036,120.292304099,1015.87940261,647.657118284,965,39.3858,353.769035372
0.994342,-239.242,0.14445042610168457,0.612216317413,35,0.612216317413,1.084895372390747,10.18332839012146,234.968,53882.15959620476,0.398248589479,4.27946126358,0.00973909,391.350301484,55.56526327133179,0.058609,24.0245,2.71463e+10,-239.183,234.971570545,0.0,0.612497080481,234.989872885,235.02,180.133433118,1144.50568523,701.773024488,966,39.1582,362.956154359
0.994335,-236.047,0.1482691764831543,0.533417157637,40,0.533417157637,1.1147334575653076,10.397407054901123,234.743,53938.45189380646,-0.178890104505,4.28789517036,0.00957829,359.840893281,56.172609090805054,0.0690308,24.0244,2.7143e+10,-235.978,234.747442951,0.0,0.533441900827,234.76749788,234.796,131.720271839,990.126007209,618.639908829,967,39.4974,344.961708159
0.994388,-236.055,0.14731502532958984,0.68931404381,37,0.68931404381,1.132814645767212,10.500742435455322,234.691,53994.69070029259,0.638781537549,4.29275993528,0.00978496,447.061107752,56.11572289466858,0.0508575,24.0253,2.71674e+10,-236.004,234.695011739,0.0,0.689297997051,234.715400473,234.742,125.184186203,1016.64544883,664.320289294,968,39.3542,357.178980531
0.994356,-229.601,0.14836812019348145,0.614486013031,40,0.614486013031,1.147158145904541,10.500062942504883,234.373,54050.85779905319,-0.108075063433,4.31063474188,0.00914029,354.507433417,56.046892404556274,0.0518646,24.0247,2.71529e+10,-229.549,234.375813548,0.0,0.614679393869,234.395590043,234.428,129.399939311,925.430166336,616.239055551,969,39.6484,344.79429201
0.994338,-236.948,0.14527153968811035,0.650502298114,37,0.650502298114,1.1013720035552979,10.142490863800049,234.783,54106.72012209892,0.459257817049,4.27843236497,0.00993956,445.615082472,55.7399525642395,0.0538177,24.0244,2.71442e+10,-236.894,234.787317192,0.0,0.650522978157,234.807845383,234.839,160.615182385,1198.03839273,672.131089055,970,39.8272,358.912517701
0.994408,-232.173,0.14637470245361328,0.577648157828,35,0.577648157828,1.1168372631072998,10.269390106201172,234.568,54162.55612230301,-0.715728420792,4.26101371193,0.0095672,414.231932787,55.71875715255737,0.0634918,24.0256,2.71768e+10,-232.109,234.572052356,0.0,0.577707565105,234.595485296,234.63,205.587946667,1289.51207842,703.833216665,971,38.3716,361.695504613
0.994448,-232.518,0.14454436302185059,0.64448098233,38,0.64448098233,1.0959298610687256,10.087114572525024,234.766,54217.41955471039,0.23542490949,4.28671168045,0.00978491,401.175353855,54.74494910240173,0.0621643,24.0263,2.71951e+10,-232.455,234.770487637,0.0,0.644443778589,234.788586248,234.818,150.941366326,1137.89815854,643.523245762,972,39.533,350.946027891
0.99442,-233.582,0.1474442481994629,0.669349198177,38,0.669349198177,1.1403238773345947,10.556504964828491,234.856,54273.19926452637,0.485912896586,4.32811105273,0.00912673,443.000804063,55.657618045806885,0.0571136,24.0258,2.7182e+10,-233.525,234.85951236,0.0,0.669374945417,234.879516298,234.908,146.151302195,1205.28845675,640.976898772,973,42.431,350.148005811
0.994417,-232.344,0.14622712135314941,0.555955059271,40,0.555955059271,1.1200354099273682,10.2843918800354,235.185,54329.294271469116,0.238240972193,4.24267489903,0.00653728,388.340085944,55.97874689102173,0.0465698,24.0258,2.71804e+10,-232.298,235.187373808,0.0,0.556171640691,235.209909149,235.237,128.051214396,963.237930847,621.601783879,974,38.7923,346.794310743
0.994472,-236.823,0.143418550491333,0.532116228045,36,0.532116228045,1.1033015251159668,10.295658349990845,234.648,54384.91382265091,0.33540083251,4.28634064793,0.00963393,423.396826553,55.49983191490173,0.060318,24.0267,2.72063e+10,-236.763,234.652855848,0.0,0.531878859246,234.677194412,234.7,156.071138639,1172.28682533,676.364774572,975,38.8976,359.301583966
0.994525,-235.984,0.14493227005004883,0.550581763449,39,0.550581763449,1.11305570602417,10.246328353881836,235.019,54440.6952149868,-0.0464502178471,4.35496366544,0.00957996,396.964879098,55.66342639923096,0.0669098,24.0276,2.72308e+10,-235.917,235.019006798,0.0,0.550463282347,235.050760584,235.089,112.188473175,962.841540022,632.601459547,976,43.0133,349.80857772
0.994557,-236.131,0.1442568302154541,0.526018160569,37,0.526018160569,1.0954954624176025,10.12476634979248,235.034,54496.204508304596,0.369889402889,4.30300282674,0.00876757,442.63844325,55.391419649124146,0.0543365,24.0282,2.72454e+10,-236.077,235.037933744,0.0,0.526096587767,235.070253114,235.098,111.779367138,906.718970537,667.873557105,977,40.7101,358.49611321
0.99456,-229.157,0.14551353454589844,0.633668226251,41,0.633668226251,1.0900800228118896,10.065754652023315,235.269,54551.819390296936,0.46269119626,4.30484299765,0.00983528,382.110141919,55.50113081932068,0.0561829,24.0282,2.72471e+10,-229.101,235.271595035,0.0,0.633596764324,235.301826313,235.335,113.497265479,909.222311149,600.656101286,978,40.6573,340.517607738
0.994588,-229.087,0.1449732780456543,0.50234413598,39,0.50234413598,1.1273210048675537,10.351357698440552,235.357,54607.90697693825,0.138554218479,4.29923791514,0.0093767,405.005209935,55.971126317977905,0.0700989,24.0287,2.72597e+10,-229.017,235.359566493,0.0,0.502002490368,235.385349896,235.415,96.3746482846,805.790365763,636.356167773,979,39.5431,351.468392136
0.99457,-235.587,0.14422202110290527,0.565043850266,38,0.565043850266,1.099376916885376,9.914389610290527,235.291,54663.22812652588,0.253891643321,4.30456672655,0.00952661,394.915249161,55.20206141471863,0.0574951,24.0284,2.72516e+10,-235.529,235.293392511,0.0,0.565032888032,235.316941703,235.348,176.673405315,1212.88238863,657.410322939,980,40.1871,352.41947121
0.994483,-235.491,0.14586257934570312,0.304666642977,40,0.304666642977,1.0965442657470703,10.048243045806885,235.174,54718.655663728714,-7.40506226708,4.30383121369,0.00966671,380.335702797,55.306965827941895,0.0595856,24.0269,2.72106e+10,-235.431,235.176874902,0.0,0.304690141757,235.20345942,235.232,124.082363305,906.194464915,626.309675116,981,41.4877,347.354498126
0.994496,-234.283,0.14198088645935059,0.632672537191,38,0.632672537191,1.0956532955169678,9.920835733413696,234.734,54773.7832403183,0.457803401502,4.27330889422,0.00833519,393.583454336,55.00512409210205,0.0508881,24.0271,2.72163e+10,-234.232,234.737679846,0.0,0.632911857378,234.759988521,234.791,138.444099224,1077.13610109,649.05002269,982,39.0869,353.270706137
0.994495,-234.851,0.1416616439819336,0.629430498512,39,0.629430498512,1.1147079467773438,9.95419979095459,235.162,54829.28221487999,0.300343936108,4.30639863312,0.00971972,463.860351887,55.38053798675537,0.0598145,24.0271,2.72156e+10,-234.791,235.168764777,0.0,0.629393965891,235.194942018,235.227,122.377272612,969.597977688,640.848255411,983,41.3501,352.63805382
0.994422,-234.886,0.14043521881103516,0.36347840755,37,0.36347840755,1.1141502857208252,10.108939409255981,234.708,54884.925131082535,-0.71746857744,4.24364126477,0.0099054,373.676985501,55.524110078811646,0.0605011,24.0258,2.71819e+10,-234.825,234.711210449,0.0,0.363381028243,234.732858459,234.766,185.886189539,1203.72019294,661.288459711,984,38.5067,352.367041153
0.99438,-236.424,0.14304614067077637,0.61284079696,37,0.61284079696,1.100245475769043,9.922704458236694,234.569,54939.78220653534,-0.0944571213384,4.28219898548,0.0095934,447.61672489,54.733546018600464,0.0655823,24.0251,2.71623e+10,-236.358,234.574198918,0.0,0.612737522812,234.59495823,234.626,142.473389087,1165.26543847,664.498408605,985,39.8872,357.084944384
0.994482,-232.557,0.14493060111999512,0.606609041248,39,0.606609041248,1.117032527923584,9.876599311828613,234.732,54995.10198378563,0.429514114156,4.26221729996,0.00966295,383.960015463,55.20183086395264,0.0532837,24.0268,2.72098e+10,-232.503,234.735121501,0.0,0.606647161914,234.755107719,234.784,112.649902983,948.212535831,628.937304925,986,39.1447,348.91273328
0.994428,-235.19,0.14453554153442383,0.6926561248,39,0.6926561248,1.115934133529663,10.218115329742432,234.783,55051.05428528786,0.596126623273,4.31306796214,0.00974755,410.355509852,55.83147931098938,0.0545044,24.0259,2.71844e+10,-235.136,234.78731703,0.0,0.693128696607,234.808968268,234.843,144.072021349,1029.5165097,632.572825059,987,40.9491,348.01645337
0.994473,-233.623,0.14847946166992188,0.643582866446,38,0.643582866446,1.1310627460479736,10.392775297164917,234.916,55106.49635839462,0.367698211595,4.25093459435,0.00998183,423.666175008,55.32216763496399,0.0624084,24.0267,2.72052e+10,-233.561,234.919512883,0.0,0.643417504996,234.945496198,234.976,111.866739447,883.215749263,649.974946881,988,38.5876,354.315224393
0.994518,-232.907,0.14897823333740234,0.522119250971,40,0.522119250971,1.1602680683135986,10.346735000610352,234.52,55162.51185584068,0.0517470157512,4.28053194003,0.00976164,423.270221768,55.89787435531616,0.0561066,24.0274,2.7226e+10,-232.851,234.523045545,0.0,0.522078379786,234.548295889,234.58,141.953050275,1153.51909096,631.766434319,989,38.7815,349.338488546
0.994525,-233.644,0.1446690559387207,0.0767850925611,36,0.0767850925611,1.0919466018676758,10.195713996887207,234.871,55218.70813822746,-12655.3342968,4.28479532129,0.00893368,485.928965657,56.075655937194824,0.0513458,24.0276,2.72296e+10,-233.593,234.875287051,0.0,0.0767846407676,234.899060171,234.93,130.195178578,1052.88017481,682.441661651,990,39.0265,362.634007226
0.994438,-236.672,0.14925312995910645,0.654116588013,38,0.654116588013,1.1278116703033447,10.435707807540894,234.454,55275.07230210304,0.568139675587,4.28624934807,0.00940262,457.347911536,56.24338507652283,0.0532227,24.0261,2.71895e+10,-236.619,234.456563421,0.0,0.653860278447,234.48349727,234.52,130.498766877,1146.97823243,656.445594782,991,41.017,355.833626398
0.994397,-231.111,0.14877033233642578,0.4934054333,38,0.4934054333,1.131819248199463,10.470069169998169,234.702,55331.862359046936,0.204615308657,4.27672799579,0.00979911,449.821679249,56.66552948951721,0.0541534,24.0254,2.71703e+10,-231.057,234.70517924,0.0,0.493503886483,234.725144991,234.758,99.8876876233,885.401698438,654.719627572,992,41.5424,356.704127974
0.994431,-234.532,0.14595341682434082,0.667266443492,36,0.667266443492,1.1184577941894531,10.257322788238525,234.478,55388.39446568489,0.610286758617,4.24191694567,0.00963798,359.112223995,56.4075448513031,0.0575104,24.026,2.7186e+10,-234.475,234.479814139,0.0,0.667237696683,234.501471503,234.53,155.541578419,1085.86536119,692.816416599,993,38.4702,363.026255445
0.994423,-233.512,0.14685559272766113,0.648000536007,36,0.648000536007,1.1006782054901123,10.24829387664795,234.826,55445.28686404228,0.606867931088,4.24434208264,0.00985912,462.235594739,56.771262645721436,0.0619659,24.0258,2.7182e+10,-233.45,234.830013063,0.0,0.647897341702,234.851822011,234.88,137.033957103,977.16344785,676.362444583,994,38.4778,359.093053806
0.994416,-231.034,0.14479398727416992,0.532509084826,39,0.532509084826,1.0907411575317383,9.977262735366821,234.569,55500.757880449295,0.0537026134888,4.27052432962,0.00644038,428.513616391,55.35247850418091,0.055542,24.0257,2.71785e+10,-230.978,234.57323193,0.0,0.532726657688,234.591523621,234.621,114.550799942,963.260747827,631.874805799,995,39.3339,350.411963022
0.994402,-232.813,0.14810419082641602,0.655658251535,40,0.655658251535,1.0913176536560059,10.092142105102539,234.807,55556.67268657684,0.676503772531,4.27385632642,0.00982625,397.734060395,55.796616077423096,0.0662994,24.0255,2.71724e+10,-232.747,234.811438562,0.0,0.655655318903,234.828221231,234.858,121.711642868,918.762646078,627.28462772,996,38.9741,347.940984786
0.994345,-233.205,0.14600515365600586,0.61686185653,38,0.61686185653,1.0880804061889648,10.122503280639648,234.478,55612.077117204666,0.411365312962,4.31277049779,0.00645069,360.321362719,55.28660178184509,0.0435028,24.0245,2.71462e+10,-233.161,234.479742959,0.0,0.616578440842,234.499834205,234.535,143.258372878,1023.15933196,651.080256632,997,41.4473,353.844466098
0.994362,-233.218,0.14262962341308594,0.608409698861,39,0.608409698861,1.0725219249725342,9.98871898651123,234.793,55667.37896990776,0.37538928203,4.30799502624,0.00907102,441.093413433,55.18545484542847,0.0795441,24.0248,2.71537e+10,-233.138,234.797558452,0.0,0.608265404437,234.823221963,234.85,109.083202635,888.183258692,637.015322451,998,40.669,351.960004955
0.994363,-235.244,0.1434779167175293,0.675100851066,38,0.675100851066,1.1181976795196533,10.237601041793823,234.851,55722.7230451107,0.677967841686,4.30139682151,0.00981185,468.629453696,55.223976373672485,0.0600281,24.0248,2.71538e+10,-235.184,234.853872472,0.0,0.674854332685,234.878779752,234.908,96.0917591462,930.294243618,648.224969135,999,39.4536,355.687099571
0.994336,-235.056,0.14665865898132324,0.56113475409,39,0.56113475409,1.1155943870544434,10.25947117805481,234.734,55778.15582180023,0.496826816231,4.3108984487,0.00933948,362.203826524,55.311665534973145,0.0606079,24.0243,2.71416e+10,-234.995,234.737634279,0.0,0.560637254583,234.759884043,234.792,128.741485324,921.946811046,640.547439077,1000,39.2465,351.417693954
0.994368,-234.836,0.14957737922668457,0.445454713482,38,0.445454713482,1.1406433582305908,10.74140739440918,235.108,55834.679297208786,-0.21525726501,4.3165163934,0.00954268,361.928471152,56.40490531921387,0.23938,24.0249,2.71562e+10,-234.597,235.112012387,0.0,0.445512886935,235.130941939,235.158,144.728429872,993.293978196,676.881733566,1001,39.7155,359.330408921
0.99438,-234.936,0.14332103729248047,0.604829964281,40,0.604829964281,1.085662841796875,10.065643548965454,234.869,55890.37720990181,0.152893486316,4.2839757182,0.0098017,351.496475578,55.57717037200928,0.0606689,24.0251,2.7162e+10,-234.875,234.872818124,0.0,0.604828235399,234.891377934,234.919,160.680437083,1074.3661356,631.269559855,1002,39.0992,346.870942046
0.99443,-234.851,0.14339351654052734,0.446629342005,38,0.446629342005,1.0896546840667725,10.06698489189148,234.452,55945.789400577545,-0.135084939963,4.30374663982,0.00953328,376.023961504,55.290581703186035,0.0519867,24.0259,2.71849e+10,-234.799,234.455305602,0.0,0.446425070723,234.472117417,234.497,159.870900282,1212.43911202,657.206938664,1003,39.2083,354.526610385
0.994494,-234.79,0.14371156692504883,0.426216822401,40,0.426216822401,1.089937448501587,9.960325479507446,234.451,56001.10889840126,-1.10562622553,4.36727922493,0.00985878,411.528435041,55.200115442276,0.0494385,24.027,2.72147e+10,-234.74,234.45131226,0.0,0.426337415678,234.467523377,234.495,113.981937048,930.770015508,618.474369548,1004,43.1463,345.972486036
0.994524,-237.503,0.14754199981689453,0.637699046756,38,0.637699046756,1.1259524822235107,10.396913766860962,234.879,56056.64124965668,0.461086566599,4.32482396621,0.00652865,458.862227664,55.416722774505615,0.047348,24.0275,2.72288e+10,-237.456,234.885101103,0.0,0.63736543349,234.903843659,234.921,127.472586088,917.884576674,655.652036208,1005,40.7046,354.695610956
0.99455,-236.328,0.14474153518676758,0.499307192736,37,0.499307192736,1.0975842475891113,10.343202114105225,234.842,56112.40125465393,0.0641792859468,4.36494795197,0.00997937,454.414002618,55.64742302894592,0.0567322,24.028,2.72412e+10,-236.272,234.849241646,0.0,0.498990817376,234.867519281,234.884,171.26907961,1251.93284309,680.246750644,1006,41.0256,359.406545876
0.994548,-235.16,0.14624333381652832,0.641244275083,36,0.641244275083,1.1024012565612793,10.225036859512329,234.922,56167.91141915321,0.398503074732,4.36808710221,0.00984837,483.045604492,55.3969144821167,0.0984802,24.028,2.72403e+10,-235.061,234.931079774,0.0,0.641532065733,234.949450468,234.964,147.536594841,1125.90151948,693.116940503,1007,41.1882,364.407211911
0.994553,-234.432,0.14217090606689453,0.622185408974,39,0.622185408974,1.0717854499816895,9.993942022323608,235.284,56223.18461203575,0.172459712523,4.43150621371,0.00655594,388.630569353,55.15942573547363,0.0440216,24.028,2.72426e+10,-234.388,235.29282591,0.0,0.622267204083,235.315666297,235.333,157.83281084,1126.36923485,635.973328155,1008,43.624,347.426067468
0.994524,-233.298,0.13994622230529785,0.587051984289,38,0.587051984289,1.0557019710540771,9.767534255981445,235.028,56278.29008936882,0.486381349804,4.41722078604,0.00981437,362.994141964,54.98740601539612,0.0484009,24.0275,2.72288e+10,-233.25,235.041105017,0.0,0.586944536421,235.06228758,235.077,109.853379511,839.722837992,648.381490371,1009,41.5927,354.235916802
