AverageDiscountedReturn,PolicyExecTime,ProcessExecTime,dLoss,MeanKLBefore,EnvExecTime,ItrTime,NumTrajs,AverageReturn,Iteration,MeanKL,LossAfter,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,Time,AbsLearnSignal,MaxReturn,LossBefore,StdReturn,MinReturn
-16.2756876795,0.8537287712097168,0.10186982154846191,0.0612725,0.0,1.7170147895812988,3.5986335277557373,5,-186.770266213,95,0.00987102,-0.0612725,8.36182,0.975332,4280.48,0.395531044187,350.3701009750366,0.729839374236,-54.0370462149,3.11851e-08,130.046134241,-401.956312306
-18.6265786382,0.8653666973114014,0.09819746017456055,0.0510415,0.0,1.714972734451294,3.5837199687957764,5,-228.880072503,96,0.00642015,-0.0510415,8.36239,0.975504,4282.91,0.563185339136,354.0581328868866,0.767149150932,-10.8761318318,4.57764e-09,111.653689994,-319.950968543
-21.6759907946,0.8726012706756592,0.10382342338562012,0.060878,0.0,1.743668794631958,3.626370429992676,5,-215.863529207,97,0.0099825,-0.0608782,8.36351,0.975675,4287.71,-2.25374964836,357.6902177333832,0.807424842635,-74.1034544782,-1.71852e-07,113.639990897,-399.568225016
-10.6976207349,0.8645269870758057,0.09839248657226562,0.0489632,0.0,1.7235965728759766,3.6173198223114014,5,-165.538767677,98,0.00643122,-0.0489632,8.35649,0.974529,4257.73,0.0451207098652,361.3131468296051,0.764430544757,-77.4724099674,2.09808e-08,71.7638128304,-287.794158199
-18.2427323044,0.8972880840301514,0.11198306083679199,0.0609496,0.0,1.733276605606079,3.6792049407958984,5,-268.026638707,99,0.0099902,-0.0609496,8.35413,0.974151,4247.67,0.0331412277194,365.1030435562134,0.778050928279,-86.3072766571,5.97e-08,99.5571318449,-377.736887725
-6.42742664876,0.8744308948516846,0.1018073558807373,0.0491547,0.0,1.7001042366027832,3.594447135925293,5,-137.313625673,100,0.00643262,-0.0491548,8.36199,0.975483,4281.21,0.287181276655,368.7012062072754,0.793940172391,-24.2495034072,-6.71387e-08,79.7847805773,-249.972807022
-3.09519941627,0.8667306900024414,0.10754084587097168,0.0601332,0.0,1.7402260303497314,3.6207175254821777,5,-82.425233223,101,0.00995715,-0.0601332,8.35791,0.974833,4263.77,0.0109183794483,372.3253245353699,0.762942497685,65.2125724826,2.49863e-08,76.2910017889,-140.34781437
-1.96387810747,0.869818925857544,0.1005096435546875,0.0479118,0.0,1.7353172302246094,3.6378796100616455,5,-69.4051782278,102,0.00641284,-0.0479117,8.33636,0.971337,4172.89,0.150099765505,376.07348704338074,0.775069925768,-2.2703982669,2.44141e-08,44.5470108424,-131.994270368
-10.1049902196,0.8232247829437256,0.09864211082458496,0.0714143,0.0,1.7181026935577393,3.5691733360290527,5,-183.48198588,103,0.0099604,-0.0714143,8.33271,0.97077,4157.67,-0.68571645853,379.64712929725647,0.74371139992,-87.1455237069,1.32561e-08,78.534557848,-319.006494523
-13.6694729673,0.8431417942047119,0.09423637390136719,0.0632526,0.0,1.7426331043243408,3.5901596546173096,5,-191.548107191,104,0.00988397,-0.0632525,8.3325,0.970714,4156.8,0.516236986634,383.24287939071655,0.770043670687,17.6731188016,2.90871e-08,147.6370758,-350.691149405
-15.635947057,0.848426103591919,0.09810018539428711,0.0594596,0.0,1.7280735969543457,3.553128480911255,5,-182.385987068,105,0.0098569,-0.0594596,8.33104,0.970495,4150.71,-0.136257129619,386.9046549797058,0.82139404436,-88.715760229,-4.24385e-09,74.5580854472,-297.040108794
1.18457926673,0.8648052215576172,0.09649825096130371,0.0581796,0.0,1.7441115379333496,3.6337592601776123,5,-107.428824377,106,0.00997152,-0.0581796,8.32439,0.96945,4123.22,0.00753656462368,390.542076587677,0.776556983199,-30.4180693307,3.62396e-09,87.3434599463,-225.90882436
0.857100204254,0.8897392749786377,0.10200023651123047,0.0519136,0.0,1.730940341949463,3.6525251865386963,5,-210.797265709,107,0.00647223,-0.0519136,8.30835,0.966892,4057.61,-0.804938551676,394.19915294647217,0.743885327738,-119.267050682,-1.97411e-08,93.808405271,-339.031835051
-12.169680676,0.855846643447876,0.09912800788879395,0.0593975,0.0,1.7428174018859863,3.610478639602661,5,-115.239617461,108,0.00985962,-0.0593975,8.2949,0.964722,4003.41,-0.0658376042993,397.9150757789612,0.770616323841,-68.9574463803,1.95265e-08,37.7193267992,-154.968676989
-13.1379551136,0.8614010810852051,0.10019254684448242,0.0615003,0.0,1.7279534339904785,3.6239006519317627,5,-206.544819135,109,0.00993333,-0.0615003,8.30058,0.965656,4026.22,-0.126365565875,401.5425081253052,0.801964231689,-49.6618081449,1.85013e-08,92.9963210728,-329.168595696
-4.21568634143,0.8551325798034668,0.10086250305175781,0.0589171,0.0,1.7085011005401611,3.576287269592285,5,-145.593874355,110,0.00996414,-0.0589171,8.29124,0.964121,3988.77,0.241429895019,405.12305426597595,0.769986579063,-8.47202989688,4.57764e-09,139.173247852,-353.900758517
-5.02592709107,0.8476955890655518,0.09826803207397461,0.0604261,0.0,1.704061508178711,3.568321704864502,5,-169.319468415,111,0.00996029,-0.0604262,8.27367,0.961336,3919.3,0.511149784066,408.7959623336792,0.774152846746,41.9514253723,-2.8801e-08,111.34300558,-273.888866363
-10.3339630787,0.8636913299560547,0.0976560115814209,0.0575486,0.0,1.7265276908874512,3.586425542831421,5,-119.185251268,112,0.00993307,-0.0575486,8.26944,0.960609,3902.77,-0.00227737236962,412.3858664035797,0.737782871209,-38.7352232139,2.34604e-08,107.444095174,-331.315784939
-6.65616997013,0.8423659801483154,0.09451937675476074,0.0632283,0.0,1.7342801094055176,3.60378098487854,5,-125.72834363,113,0.00987921,-0.0632283,8.26333,0.959611,3878.98,0.23872053493,415.99430751800537,0.741689669631,10.8991220402,-1.18256e-08,95.1096058134,-273.025604448
-1.97561620625,0.886854887008667,0.10078239440917969,0.0472742,0.0,1.7550032138824463,3.6680634021759033,5,-66.0870816986,114,0.00642083,-0.0472742,8.27057,0.960753,3907.16,-0.0114129876045,419.7728362083435,0.779527407752,-32.4296671414,-1.18256e-08,41.0387814662,-145.122963932
1.73089454817,0.8687653541564941,0.09719681739807129,0.0577635,0.0,1.7445414066314697,3.6154532432556152,5,-139.042242475,115,0.00997909,-0.0577635,8.26508,0.959833,3885.8,-0.854878697606,423.393271446228,0.7272200071,-75.62271353,1.60217e-08,51.0982620637,-223.726725307
-3.87563896399,0.8554480075836182,0.10248613357543945,0.0600299,0.0,1.7282896041870117,3.5898306369781494,5,-70.4733612337,116,0.00984022,-0.0600299,8.26221,0.959378,3874.67,0.246804099416,426.98748230934143,0.804125583051,-32.8253655477,3.8147e-09,41.1569919896,-149.332338831
-7.40138780752,0.9011504650115967,0.10410118103027344,0.0585292,0.0,1.742551326751709,3.6573917865753174,5,-124.795476204,117,0.00997679,-0.0585293,8.2657,0.959926,3888.2,0.181660102223,430.7543387413025,0.776344220651,-2.28788085058,-1.85013e-08,99.0022046123,-300.196733936
-6.8809754397,0.8601861000061035,0.1041269302368164,0.0603819,0.0,1.7231025695800781,3.627378463745117,5,-106.245635394,118,0.0099633,-0.0603818,8.25272,0.957917,3838.04,0.074103579189,434.3851490020752,0.770649413616,62.973279944,2.16484e-08,91.1569303643,-200.415272311
-8.73220388245,0.878589391708374,0.09712791442871094,0.0592905,0.0,1.725724697113037,3.670413017272949,5,-253.542644664,119,0.00994278,-0.0592904,8.2612,0.959283,3870.74,-0.728757145894,438.0613236427307,0.768253087712,-98.1486580474,3.41415e-08,120.915966623,-426.865958606
-10.7689416062,0.9022796154022217,0.10712552070617676,0.0603097,0.0,1.7478971481323242,3.710609197616577,5,-149.570827989,120,0.00999145,-0.0603098,8.26224,0.959471,3874.78,-0.265534336746,441.8787627220154,0.762446261885,-28.281139071,-2.49863e-08,82.0787489285,-252.112130705
-6.37192839073,0.8899178504943848,0.10440635681152344,0.0565697,0.0,1.7410576343536377,3.6615493297576904,5,-73.6513936176,121,0.009789,-0.0565697,8.254,0.958197,3842.98,0.145170662557,445.5437879562378,0.778323018618,-19.0673848467,4.19617e-09,37.8085664582,-118.705541687
-1.73545919391,0.9045708179473877,0.10545659065246582,0.059698,0.0,1.758089303970337,3.7040507793426514,5,-129.769236558,122,0.00995192,-0.059698,8.26614,0.96011,3889.92,0.474064894436,449.25228571891785,0.782315592884,-16.6865091742,3.26157e-08,131.559881393,-373.630332266
-17.1144928249,0.9063358306884766,0.10307884216308594,0.0604472,0.0,1.7442591190338135,3.6836085319519043,5,-169.391442992,123,0.00984566,-0.0604472,8.26704,0.960268,3893.42,0.0333920758535,453.04018473625183,0.782059444968,-60.6526171379,7.15256e-09,107.840096698,-353.965337958
-7.19409676828,0.8857076168060303,0.09770607948303223,0.0572339,0.0,1.7560348510742188,3.7126221656799316,5,-51.0973129472,124,0.00988361,-0.0572339,8.26927,0.960709,3902.11,0.111395218963,456.75755882263184,0.730489257015,98.3772605252,-7.05719e-09,106.148498179,-190.300389663
-19.0716043208,0.9141769409179688,0.10538339614868164,0.0545254,0.0,1.7308318614959717,3.6707284450531006,5,-270.241915352,125,0.00642916,-0.0545254,8.25683,0.95882,3853.86,0.227515813293,460.4332945346832,0.784130472988,-57.2411399462,4.57764e-09,120.169846162,-420.726420461
-6.14138248892,0.8837268352508545,0.09998655319213867,0.0469551,0.0,1.736717939376831,3.6712427139282227,5,-131.118643002,126,0.00641721,-0.0469551,8.25562,0.958603,3849.21,0.414620988826,464.2184889316559,0.77012635579,5.84330132054,6.10352e-09,96.8113731024,-297.449402689
2.19946953271,0.8927054405212402,0.1093451976776123,0.0579064,0.0,1.765120506286621,3.7082111835479736,5,-56.0359677845,127,0.00997628,-0.0579064,8.24517,0.957016,3809.19,0.271361111118,467.93097400665283,0.77812720859,51.0802754205,-2.40326e-08,56.1814235093,-102.861349817
-18.5333109779,0.9058494567871094,0.11166095733642578,0.0620557,0.0,1.745145320892334,3.705817461013794,5,-216.871445992,128,0.00992124,-0.0620557,8.2413,0.956408,3794.47,0.339629193312,471.64227175712585,0.78292899204,30.9436752947,1.0252e-08,167.25984916,-413.469032936
-7.31519651337,0.9000077247619629,0.11018180847167969,0.0585512,0.0,1.7472050189971924,3.686483860015869,5,-92.4435370658,129,0.00977302,-0.0585512,8.2327,0.955049,3761.96,0.14328454728,475.43682765960693,0.768610893093,-6.15431985677,4.57764e-09,92.2183112857,-268.109342263
8.0180252079,0.8880372047424316,0.11204409599304199,0.0643045,0.0,1.7506790161132812,3.71120285987854,5,-96.0789597044,130,0.00991732,-0.0643045,8.25423,0.958364,3843.85,0.0133808391939,479.1536819934845,0.727805684033,81.4823854278,-3.8147e-10,92.5587404892,-184.299363264
-1.67780058533,0.8402400016784668,0.1057441234588623,0.061288,0.0,1.7137932777404785,3.6498165130615234,5,-84.2157745067,131,0.00991751,-0.061288,8.26496,0.960053,3885.32,0.273334575803,482.80901312828064,0.760002177212,23.5492291106,-2.04086e-08,90.4993124275,-193.261156613
-0.521663197322,0.865424633026123,0.11432886123657227,0.0607631,0.0,1.731992483139038,3.6762442588806152,5,-104.775246864,132,0.00994252,-0.0607631,8.26326,0.959729,3878.74,0.360823917862,486.595730304718,0.756222347328,37.6407975997,-1.2207e-08,130.082375131,-318.226833045
1.91941355065,0.8738899230957031,0.10669183731079102,0.064805,0.0,1.7204349040985107,3.700251340866089,5,-123.904964805,133,0.0099866,-0.0648051,8.24263,0.956523,3799.51,0.562617541754,490.2999441623688,0.769817751129,43.2391540602,-4.34875e-08,121.622246557,-268.609051577
-24.1579225762,0.876910924911499,0.11060070991516113,0.0492272,0.0,1.7232460975646973,3.6852312088012695,5,-192.511308089,134,0.00641506,-0.0492272,8.24248,0.956484,3798.94,0.257522475662,493.9887135028839,0.790617111269,37.9199838634,-1.65939e-08,187.947214253,-421.855519618
-6.07835445885,0.890871524810791,0.11159276962280273,0.0586927,0.0,1.7522892951965332,3.7536137104034424,5,-38.8011553425,135,0.00985385,-0.0586927,8.24073,0.956245,3792.31,0.233337503529,497.85980796813965,0.769039154611,43.2128315241,-2.28882e-09,64.2857488251,-142.359156003
-14.9751470922,0.834604024887085,0.10646486282348633,0.0603654,0.0,1.7359578609466553,3.6830544471740723,5,-144.664696973,136,0.00991792,-0.0603654,8.24751,0.957394,3818.09,0.274092266194,501.5473380088806,0.804968493056,103.244917895,5.91278e-09,205.152816699,-424.826761726
3.22465657173,0.8119039535522461,0.1065065860748291,0.0591233,0.0,1.7170186042785645,3.6392102241516113,5,-78.5629206576,137,0.00984156,-0.0591233,8.2492,0.957613,3824.56,0.257373965597,505.1911118030548,0.766509178642,95.0035053772,-9.53674e-09,137.765440003,-320.859515062
-4.05815412426,0.869746208190918,0.11163783073425293,0.062207,0.0,1.7465732097625732,3.6871774196624756,5,-116.353421202,138,0.00990494,-0.062207,8.25636,0.958636,3852.04,0.508190364723,508.9822232723236,0.771212254736,78.3029732282,3.8147e-09,155.962957952,-339.044684145
-10.6657314682,0.8590998649597168,0.10757732391357422,0.0589302,0.0,1.7445836067199707,3.6696910858154297,5,-31.2154726696,139,0.00990009,-0.0589302,8.24814,0.957391,3820.5,-0.250448652526,512.655490398407,0.776627846645,41.7304927981,8.01086e-09,60.8806971787,-104.834515143
0.119067206714,0.8216209411621094,0.10397768020629883,0.0492107,0.0,1.717989206314087,3.643451452255249,5,-168.62421628,140,0.00642709,-0.0492107,8.24542,0.956895,3810.15,0.128068026313,516.3038821220398,0.717860917296,13.6415435614,-2.57492e-09,147.222676087,-367.741440028
-11.6952112572,0.807523250579834,0.10547876358032227,0.06127,0.0,1.6783740520477295,3.655816078186035,5,-181.197721317,141,0.0099857,-0.0612701,8.23042,0.954508,3753.39,0.541977640268,520.073401927948,0.738462136448,32.2307939744,-3.85284e-08,150.281355621,-333.100564831
10.134099346,0.803816556930542,0.10524678230285645,0.0464952,0.0,1.7171833515167236,3.6253011226654053,5,31.8595082021,142,0.00642644,-0.0464952,8.22113,0.953047,3718.71,-0.0442320506913,523.7035593986511,0.804570596481,97.6331377925,3.91006e-09,77.1554572874,-106.004358306
-2.14259757341,0.7858202457427979,0.10403871536254883,0.0471568,0.0,1.7123768329620361,3.6306660175323486,5,-29.7176552448,143,0.00641815,-0.0471568,8.20201,0.950024,3648.27,-0.0295735266395,527.3390681743622,0.776604118568,33.6255330338,-1.28269e-08,69.8012168791,-161.797202694
1.92716551127,0.7736623287200928,0.10335230827331543,0.0566051,0.0,1.6975247859954834,3.5668418407440186,5,-39.533839376,144,0.00986231,-0.0566051,8.19659,0.949182,3628.57,0.379897423495,531.0159299373627,0.769988344498,52.7731563391,-3.05176e-09,99.8196851931,-232.029193451
-3.70964586011,0.7687492370605469,0.10549283027648926,0.0489352,0.0,1.6738979816436768,3.560532331466675,5,-44.5718101158,145,0.00642435,-0.0489352,8.19188,0.94841,3611.49,0.590272124795,534.5818786621094,0.755554374132,113.480922782,-1.19209e-08,114.280125404,-219.207948563
-3.78553197225,0.7515463829040527,0.10309696197509766,0.0492843,0.0,1.701146125793457,3.67895245552063,5,-81.8610286015,146,0.00645306,-0.0492842,8.18713,0.947658,3594.41,-0.0530401828619,538.266119480133,0.780661146271,48.7997393405,6.1512e-08,136.610234635,-295.075034808
4.82243231331,0.806530237197876,0.10547757148742676,0.0562883,0.0,1.7198646068572998,3.741868019104004,5,-7.20682870164,147,0.00995533,-0.0562883,8.17327,0.945552,3544.92,0.30768891869,542.1237096786499,0.739027115279,62.4947364325,-4.95911e-09,81.204328706,-163.656655288
8.09884097818,0.8207345008850098,0.10922718048095703,0.0561276,0.0,1.721728801727295,3.6856350898742676,5,-23.789642173,148,0.00991325,-0.0561276,8.16036,0.943576,3499.45,0.377787209101,545.8131606578827,0.783441102013,52.6191875673,-6.38962e-09,98.5223984863,-211.750971159
-1.27739753488,0.83371901512146,0.11049437522888184,0.0475748,0.0,1.7048754692077637,3.73382830619812,5,-112.922804149,149,0.00644338,-0.0475748,8.1716,0.945505,3539.01,0.653427985235,549.5509066581726,0.767009781209,103.843649046,-4.57764e-09,208.479839928,-393.364881383
-4.16195800244,0.8605992794036865,0.10921335220336914,0.0475846,0.0,1.739030122756958,3.7631900310516357,5,-64.5979611064,150,0.00643924,-0.0475846,8.16569,0.944595,3518.14,0.112673186502,553.4350306987762,0.733594251052,75.1768346816,2.20299e-08,164.627175289,-382.355629054
9.53476726511,0.827871561050415,0.10905790328979492,0.0493504,0.0,1.7201530933380127,3.6990509033203125,5,4.08641349801,151,0.00641966,-0.0493504,8.15658,0.943289,3486.24,0.161806229605,557.1393258571625,0.765227570049,162.893011789,4.41551e-08,113.807728327,-149.106177797
4.60841774232,0.8488540649414062,0.10306024551391602,0.0614946,0.0,1.738614559173584,3.7441446781158447,5,38.405248727,152,0.00988352,-0.0614946,8.15427,0.942879,3478.21,0.256097499027,560.8874228000641,0.769599253576,134.160807844,-1.01089e-08,80.0667556443,-107.701562621
1.11954945639,0.8614451885223389,0.11395955085754395,0.0603341,0.0,1.7183971405029297,3.7401695251464844,5,-47.1380531551,153,0.00991353,-0.0603341,8.16214,0.944081,3505.68,0.45896486463,564.7369675636292,0.782610724089,142.038408544,-3.01361e-08,161.34937131,-345.3608627
1.00776460171,0.8451976776123047,0.10337400436401367,0.0571015,0.0,1.740349292755127,3.728766679763794,5,-24.3898965746,154,0.00992951,-0.0571014,8.1485,0.941822,3458.2,0.455345421338,568.4692192077637,0.752213841468,138.15589987,1.43051e-08,135.974920766,-201.640337499
5.49824238669,0.8124270439147949,0.10490727424621582,0.0468121,0.0,1.732165813446045,3.698307514190674,5,62.365959046,155,0.00641624,-0.0468121,8.14366,0.940931,3441.48,-0.224540161113,572.1729350090027,0.77323229314,184.342739492,-1.07765e-08,65.9077606173,5.93017943266
-3.68245463045,0.8140110969543457,0.10707736015319824,0.0557501,0.0,1.6970405578613281,3.6474976539611816,5,-15.3886083266,156,0.00643291,-0.05575,8.14204,0.940698,3435.92,0.318058105581,575.9329614639282,0.702553388028,120.520460722,1.16348e-08,183.380278608,-378.216878883
-3.50309877926,0.8339710235595703,0.10653281211853027,0.0466908,0.0,1.7124407291412354,3.679347276687622,5,-18.0301878972,157,0.0064486,-0.0466908,8.14308,0.940895,3439.49,0.0493222566264,579.615859746933,0.763483986297,53.6953622487,-4.49181e-08,55.2827157466,-65.9023211064
-8.17166901785,0.8067553043365479,0.10223507881164551,0.0630048,0.0,1.7130959033966064,3.612309217453003,5,-75.6854346603,158,0.0099334,-0.0630048,8.12114,0.937461,3364.85,0.270805503758,583.2330389022827,0.758161051422,128.323793354,1.78337e-08,160.227632808,-327.18536782
4.34503853856,0.8354692459106445,0.10530734062194824,0.061364,0.0,1.690199851989746,3.692441463470459,5,-122.63085756,159,0.0099963,-0.061364,8.11491,0.936443,3343.97,0.707238278661,587.0494735240936,0.768832748738,185.681679606,-1.75476e-08,223.109912183,-355.23589727
20.4307418984,0.8287844657897949,0.1057124137878418,0.0576208,0.0,1.7130999565124512,3.6777844429016113,5,17.9488941568,160,0.00987803,-0.0576208,8.11089,0.935824,3330.53,0.541373785053,590.7327332496643,0.767062807217,187.800762434,6.48499e-08,158.141386062,-278.941998752
9.21406866701,0.8197982311248779,0.1027214527130127,0.04822,0.0,1.7097206115722656,3.6282460689544678,5,0.33498130763,161,0.00645494,-0.04822,8.10034,0.934151,3295.58,0.6326653525,594.3649523258209,0.757087159601,117.216452863,7.62939e-09,134.601907398,-259.085419476
