Iteration,AverageQLoss,AbsLearnSignal,ProcessExecTime,dLoss,Time,AverageReturn,AverageAbsQYDiff,PolicyExecTime,AverageDiscountedReturn,MinReturn,AverageY,AveragePolicyStd,LossBefore,MeanKLBefore,AverageAbsQ,AbsLearnSignalNew,NumTrajs,LossAfter,Perplexity,MaxReturn,AbsLearnSignalOld,EnvExecTime,AverageQ,ExplainedVariance,Entropy,StdReturn,ItrTime,MeanKL,AverageAbsY
489,40.2438,0.549644689493,0.14510011672973633,0.0665436,32494.098706245422,491.183979749,4.48189947573,1.248837947845459,311.656551648,314.133514975,194.214085781,0.993681,-195.87,0.0,194.314,0.549644689493,53,-195.936,2.68238e+10,690.443871161,0.549554756258,10.280926704406738,194.209,0.327691000759,24.0126,83.1255895184,67.15714073181152,0.00932683,194.263439554
490,39.0871,0.518214120559,0.1419835090637207,0.056488,32560.654418468475,512.520080124,4.46189950041,1.2126641273498535,318.843056278,371.370706798,193.98137797,0.993983,-199.099,0.0,194.082,0.518214120559,50,-199.156,2.69633e+10,830.475531491,0.518267167425,10.062844038009644,193.977,0.149180541805,24.0177,97.8360245232,66.41754484176636,0.00959321,194.029844446
491,39.4664,0.453603890797,0.14987659454345703,0.0681763,32628.596064805984,504.232667482,4.47601197691,1.3007001876831055,316.775082825,361.690484132,194.20715739,0.993973,-197.879,0.0,194.312,0.453603890797,51,-197.947,2.69592e+10,703.802809186,0.453336930908,10.468074083328247,194.204,0.349550368804,24.0176,86.168414427,67.80084586143494,0.00785206,194.257237949
492,40.1821,0.321520714182,0.14549565315246582,0.0346222,32695.63849377632,482.300379185,4.49565292661,1.2456345558166504,307.378497947,349.828253379,194.08241556,0.993936,-196.557,0.0,194.185,0.321520714182,54,-196.592,2.69418e+10,803.292125539,0.321522699395,10.329755544662476,194.078,-1.60912120686,24.0169,96.108906776,66.91772198677063,0.00385669,194.130963279
493,40.2827,0.596202734979,0.14670634269714355,0.0552521,32761.987309217453,466.962251811,4.51739409142,1.2777516841888428,302.564031832,333.641113052,194.489768056,0.994019,-194.399,0.0,194.593,0.596202734979,56,-194.454,2.69794e+10,738.875956603,0.596005014082,10.213547945022583,194.485,0.570754973085,24.0183,76.8977719823,66.21891164779663,0.00876357,194.53898079
494,40.0134,0.532894409556,0.14583706855773926,0.0615082,32828.69648480415,473.398313879,4.49526209424,1.287740707397461,304.820089342,365.07767016,194.555623219,0.993978,-195.671,0.0,194.664,0.532894409556,55,-195.732,2.69605e+10,688.50534407,0.532935920993,10.351656198501587,194.552,0.408700022361,24.0176,83.478901956,66.58188080787659,0.00998513,194.610052856
495,39.8882,0.389060215489,0.15229105949401855,0.0442047,32896.00567507744,497.494911713,4.50250479046,1.3605701923370361,313.65126052,363.619960102,194.671160039,0.993972,-196.493,0.0,194.779,0.389060215489,52,-196.537,2.6958e+10,705.077304838,0.388959773395,10.740792989730835,194.668,-0.242022134147,24.0175,84.1485528672,67.18126559257507,0.00659988,194.726226858
496,40.1055,0.526884224362,0.15039277076721191,0.0503998,32964.457798719406,489.40247784,4.5011172077,1.3273046016693115,309.665444838,297.375002571,194.430339904,0.993901,-195.457,0.0,194.543,0.526884224362,54,-195.507,2.6926e+10,983.783313345,0.526810411395,10.604228973388672,194.426,0.241125058167,24.0164,113.151431584,68.3266019821167,0.00984713,194.485151096
497,39.5414,0.462435582565,0.1461043357849121,0.0584869,33031.09468579292,481.476149443,4.48852573077,1.274491548538208,307.771571178,344.568855244,194.709125239,0.994104,-197.54,0.0,194.818,0.462435582565,53,-197.599,2.70186e+10,718.06456248,0.462417103929,10.327046155929565,194.705,-0.309934188544,24.0198,82.9586869116,66.50823330879211,0.0090628,194.763029231
498,41.011,0.127826175235,0.1444389820098877,0.0323181,33098.4779253006,546.720707991,4.47667000784,1.2671177387237549,329.332969543,364.021363362,194.875671699,0.994091,-202.612,0.0,194.982,0.127826175235,47,-202.645,2.70119e+10,1134.80123666,0.127820026315,10.173665046691895,194.872,-20.5657466591,24.0195,129.25264142,67.25536799430847,0.00788587,194.923347735
499,44.1945,0.663371899203,0.14612412452697754,0.0671997,33164.966750621796,476.787870649,4.5158595977,1.2737529277801514,305.925417197,304.798396194,195.342468028,0.994156,-192.818,0.0,195.445,0.663371899203,54,-192.885,2.70425e+10,785.502359191,0.663443311637,10.192687034606934,195.336,0.284545141079,24.0207,83.152446152,66.34959578514099,0.00988832,195.393961208
500,39.1775,0.634411046193,0.14422893524169922,0.0698547,33232.258709192276,500.171086098,4.46813337566,1.2375617027282715,312.587550141,340.977268085,195.625447761,0.994023,-199.035,0.0,195.736,0.634411046193,52,-199.105,2.69799e+10,974.363829145,0.634304193813,9.997706651687622,195.621,0.470126061552,24.0184,121.473730216,67.15914177894592,0.00983936,195.677583399
501,40.3759,0.408367170259,0.14652657508850098,0.0524902,33300.33717799187,517.526146626,4.5031940591,1.2501780986785889,319.891204929,360.079271885,196.05614544,0.993897,-201.434,0.0,196.165,0.408367170259,50,-201.486,2.69219e+10,909.846119845,0.408392707489,10.070617198944092,196.051,-1.07482481837,24.0162,104.402754889,67.9248948097229,0.00879574,196.108772938
502,39.8513,0.458357295367,0.14402008056640625,0.079422,33368.8154501915,494.294632024,4.4911510194,1.220824956893921,313.077373353,362.241547948,195.94975425,0.993679,-199.629,0.0,196.069,0.458357295367,52,-199.708,2.68213e+10,672.67941539,0.458336740179,10.008651494979858,195.947,0.200317314543,24.0125,80.6952558797,68.34494853019714,0.00529939,196.006766511
503,39.9051,0.571901879574,0.14631175994873047,0.0679932,33436.7874891758,498.986957657,4.485508934,1.2193541526794434,311.644473376,305.012803389,196.09730059,0.993693,-197.849,0.0,196.21,0.571901879574,52,-197.917,2.68282e+10,871.604565005,0.571823559832,10.001900911331177,196.094,-0.00536014474322,24.0127,116.661528973,67.83238768577576,0.00990989,196.149987561
504,38.878,0.576072835799,0.14529991149902344,0.0892181,33504.140813827515,527.172687658,4.46077563056,1.2500855922698975,324.09614839,358.440975646,196.905160339,0.993663,-201.928,0.0,197.017,0.576072835799,49,-202.017,2.68141e+10,772.16095946,0.576223256813,10.172799825668335,196.901,0.376722278607,24.0122,103.420560873,67.22516202926636,0.00972233,196.959656584
505,39.8695,0.615285902644,0.1426987648010254,0.0773773,33571.77107691765,503.241747843,4.50774880997,1.2238385677337646,315.730612421,359.421099611,196.800836266,0.993669,-199.384,0.0,196.907,0.615285902644,51,-199.461,2.68166e+10,853.007155989,0.615144452307,9.992963075637817,196.796,0.566449146437,24.0123,96.7365087117,67.50362801551819,0.009579,196.848890378
506,42.9377,0.67498709576,0.1424415111541748,0.050415,33637.858213186264,494.501205742,4.54497244255,1.224841833114624,312.154724319,374.005140349,196.820331157,0.993664,-202.443,0.0,196.928,0.67498709576,52,-202.493,2.68137e+10,734.926879159,0.674965964614,9.974544048309326,196.817,0.548675913657,24.0122,86.1262865026,65.96017527580261,0.00662181,196.87061112
507,42.4559,0.61667740298,0.1442551612854004,0.0567322,33706.351081848145,510.848340578,4.55444409176,1.242196798324585,316.71190492,322.176739589,197.09204894,0.993617,-202.9,0.0,197.208,0.61667740298,50,-202.957,2.67923e+10,883.436860526,0.616511920627,10.013187646865845,197.089,0.534941487819,24.0114,111.301071685,68.3731620311737,0.00931121,197.146107732
508,40.0434,0.533469467579,0.15046262741088867,0.0648346,33774.45503616333,483.490600638,4.51690204034,1.2815470695495605,308.183247762,307.326628437,197.056281988,0.99369,-194.894,0.0,197.166,0.533469467579,53,-194.959,2.68264e+10,677.349711665,0.533289161335,10.266352653503418,197.052,0.0566250990194,24.0127,83.0139742739,67.96870279312134,0.00976667,197.110619313
509,41.0294,0.6115985423,0.1493082046508789,0.0569916,33841.49098229408,501.277905085,4.53938920568,1.3003604412078857,313.420882357,329.985660518,197.120512291,0.99352,-201.308,0.0,197.236,0.6115985423,51,-201.365,2.67475e+10,797.3540825,0.611882632678,10.42690396308899,197.118,0.505874021033,24.0097,112.513991149,66.90901589393616,0.00958533,197.176322144
510,39.6213,0.667769124486,0.14526867866516113,0.0550537,33907.967829704285,515.839052551,4.51219408145,1.2368817329406738,319.237000682,337.703101526,196.625317012,0.9934,-203.331,0.0,196.731,0.667769124486,49,-203.386,2.66913e+10,879.56312762,0.667803814219,10.009446620941162,196.62,0.574174403971,24.0076,97.7762732496,66.33163166046143,0.00647295,196.676099451
511,40.6746,0.579996015302,0.14577364921569824,0.0660095,33974.63474154472,482.045693861,4.52857400838,1.292252779006958,307.165589772,327.430721494,197.037519954,0.993392,-199.147,0.0,197.145,0.579996015302,53,-199.213,2.66876e+10,768.667350383,0.580064784503,10.338683366775513,197.035,0.398582864986,24.0075,94.8566821432,66.53329062461853,0.00934943,197.088833362
512,40.4899,0.600410254613,0.14438986778259277,0.0482178,34041.18170595169,502.513058943,4.53171076462,1.2576735019683838,314.790279072,310.376957997,197.320803643,0.993391,-198.884,0.0,197.422,0.600410254613,51,-198.932,2.66878e+10,720.741708914,0.600368667565,10.160935163497925,197.316,0.593973804891,24.0075,95.0793431276,66.42426252365112,0.00710671,197.368198146
513,40.048,0.404550096477,0.1463184356689453,0.0656891,34109.44312286377,475.488257108,4.52328315325,1.2553613185882568,305.358503692,323.639755632,197.467882633,0.99319,-199.213,0.0,197.564,0.404550096477,54,-199.279,2.65965e+10,692.175625637,0.404599848498,10.140398025512695,197.463,-0.32546861132,24.004,83.9715961964,68.13288116455078,0.00958834,197.514099674
514,40.4983,0.508432129715,0.14801573753356934,0.0564117,34176.28767490387,492.283874425,4.51934797407,1.3048357963562012,311.370404341,347.253055794,197.622203929,0.992986,-199.406,0.0,197.725,0.508432129715,52,-199.462,2.65054e+10,763.336378282,0.508572051723,10.433562278747559,197.619,-0.212978278732,24.0006,91.9011751712,66.69215893745422,0.00881977,197.66854672
515,40.2285,0.662325694589,0.14184284210205078,0.0592804,34242.15836644173,484.381866786,4.52315411601,1.2272987365722656,307.243072817,317.424410848,197.48231467,0.993107,-197.656,0.0,197.583,0.662325694589,52,-197.715,2.65603e+10,722.594223787,0.662228451703,9.927769184112549,197.48,0.523972369226,24.0027,102.686008873,65.74227476119995,0.00992989,197.527282413
516,42.102,0.586744119709,0.14613819122314453,0.0597687,34309.39674735069,484.261204062,4.56862195263,1.2803492546081543,307.159775871,336.725148715,197.394045141,0.993058,-198.399,0.0,197.5,0.586744119709,53,-198.459,2.65369e+10,1085.08197045,0.586842719997,10.292400121688843,197.389,0.406632546823,24.0018,117.86235632,67.09960961341858,0.0095643,197.446184211
517,40.6124,0.509971551896,0.14068222045898438,0.0536499,34377.265476465225,495.705927703,4.53986822107,1.223879098892212,310.957009257,353.127546256,197.508876572,0.993181,-195.297,0.0,197.617,0.509971551896,51,-195.35,2.65936e+10,910.00491049,0.510114152257,9.886263370513916,197.507,-0.2640195327,24.0039,117.85967133,67.7344081401825,0.00960583,197.558517838
518,40.7903,0.709009939825,0.1414041519165039,0.0664215,34444.672360658646,499.949162227,4.52508474516,1.2290306091308594,313.476944417,342.635055126,197.482060376,0.993146,-199.895,0.0,197.59,0.709009939825,51,-199.962,2.65773e+10,804.439507859,0.709031194852,9.961310148239136,197.479,0.458702368965,24.0033,101.239093443,67.27395629882812,0.00974066,197.535479524
519,41.4388,0.605211983831,0.15096211433410645,0.0558014,34511.34932279587,492.774014885,4.57449580111,1.3122022151947021,311.743722674,327.462101811,197.905113897,0.993092,-200.513,0.0,198.012,0.605211983831,52,-200.569,2.65522e+10,864.965280623,0.604896507391,10.546889543533325,197.902,0.546702777572,24.0024,94.0387686326,66.52710771560669,0.00957518,197.95393194
520,40.8563,0.522353435342,0.13801813125610352,0.0619354,34574.333307504654,483.65980352,4.5608397693,1.180995225906372,307.179474027,343.734866285,197.876084683,0.993107,-195.222,0.0,197.985,0.522353435342,52,-195.284,2.65595e+10,923.913691212,0.522282508974,9.76521897315979,197.874,0.0741305293984,24.0027,102.775162334,62.85667586326599,0.00757354,197.927773111
521,40.2308,0.518457230995,0.13754057884216309,0.0586243,34637.93355059624,494.80390463,4.53991035821,1.2009739875793457,312.002544714,313.270296588,197.842471772,0.993148,-195.341,0.0,197.953,0.518457230995,51,-195.4,2.65782e+10,780.118796765,0.518232305452,9.692440032958984,197.838,0.247364497559,24.0034,93.8912331643,63.47912836074829,0.00988336,197.898364335
522,40.7631,0.661762312177,0.138930082321167,0.0660858,34702.22780251503,532.243745132,4.54945522809,1.1973235607147217,324.69337205,361.026709375,197.968548305,0.993019,-200.756,0.0,198.081,0.661762312177,48,-200.822,2.65192e+10,788.657943287,0.661747161535,9.917209386825562,197.966,0.572412419535,24.0011,113.592847106,64.16833209991455,0.00998198,198.02269344
523,41.7778,0.583643249576,0.13848209381103516,0.0482941,34766.824412584305,498.173808731,4.54859123526,1.1971371173858643,312.134839187,313.600978977,197.836127848,0.993053,-202.652,0.0,197.942,0.583643249576,51,-202.7,2.65353e+10,799.47605196,0.583507514415,9.805790185928345,197.833,0.230527085405,24.0017,114.90399084,64.47577023506165,0.00865794,197.890870168
524,40.7806,0.69210758255,0.1379389762878418,0.0626068,34831.432096004486,506.086969636,4.54720499854,1.2208220958709717,316.160532092,329.073299549,198.144739106,0.993147,-197.086,0.0,198.241,0.69210758255,50,-197.149,2.65773e+10,771.694893117,0.691980444622,9.923360347747803,198.14,0.497046735511,24.0033,100.315729552,64.48507285118103,0.00943197,198.191844427
525,41.322,0.528282605848,0.14123225212097168,0.0649414,34896.18155312538,523.519594214,4.57497092061,1.2191057205200195,321.498967586,351.185573991,198.240659755,0.993073,-204.2,0.0,198.34,0.528282605848,49,-204.264,2.65435e+10,836.737689369,0.528310295747,10.032243013381958,198.237,-0.160356327796,24.0021,110.839901222,64.62774682044983,0.00945554,198.287381885
526,40.7263,0.466946980303,0.1356651782989502,0.050354,34960.552193164825,503.216268636,4.54066101074,1.1928815841674805,314.34796683,334.863150113,198.166317907,0.993132,-202.117,0.0,198.265,0.466946980303,50,-202.168,2.65705e+10,895.250897311,0.466897317346,9.660787343978882,198.162,0.150752936238,24.0031,104.916323508,64.25462889671326,0.00982676,198.21528211
527,41.5724,0.714547488928,0.1366748809814453,0.0590057,35025.36734843254,522.808243818,4.55386273246,1.1708829402923584,321.191234551,343.797464361,197.755474511,0.993126,-202.539,0.0,197.857,0.714547488928,49,-202.598,2.65677e+10,763.141273645,0.714462775667,9.915925025939941,197.752,0.592388869118,24.003,116.525655076,64.69470763206482,0.00930684,197.803891887
528,40.6693,0.569943991351,0.13776350021362305,0.104065,35090.402809381485,514.595504856,4.53631854139,1.1763262748718262,317.971641036,332.732207506,197.751995671,0.993232,-197.215,0.0,197.865,0.569943991351,49,-197.319,2.66148e+10,887.130022099,0.569941369266,9.784177780151367,197.748,-0.0996324345555,24.0047,115.608575671,64.90561199188232,0.00974717,197.808212782
529,40.6508,0.582412234029,0.13791728019714355,0.0647583,35155.5623486042,511.280177357,4.54837672857,1.1709835529327393,318.452747953,360.544477608,198.187138891,0.993204,-202.667,0.0,198.288,0.582412234029,50,-202.732,2.66025e+10,854.137496436,0.582333669376,9.90704607963562,198.184,0.347759488039,24.0043,94.4996622383,65.0429379940033,0.00614284,198.233892914
530,40.2951,0.551904778119,0.13576698303222656,0.0507965,35219.35165500641,502.90550562,4.52857333578,1.1337409019470215,314.019825717,333.209234047,198.039412672,0.993186,-198.118,0.0,198.137,0.551904778119,51,-198.169,2.65944e+10,997.95931071,0.55171675353,9.722687005996704,198.035,-0.0506231329752,24.004,114.257086369,63.67335295677185,0.00838959,198.086463906
531,40.336,0.666496797317,0.13273906707763672,0.0589142,35283.438329696655,528.303540771,4.5353194716,1.1080093383789062,324.091792953,362.078587676,198.127871886,0.993264,-196.679,0.0,198.229,0.666496797317,48,-196.738,2.66297e+10,790.715862654,0.666337799553,9.453005075454712,198.125,0.375817782621,24.0053,102.945531723,63.961551904678345,0.00966847,198.171424615
532,39.9307,0.577564234705,0.13247179985046387,0.0509033,35347.389179468155,519.362389309,4.52085796533,1.1082229614257812,318.891950613,308.521097285,198.078085281,0.993393,-202.635,0.0,198.175,0.577564234705,49,-202.686,2.66887e+10,1000.5789476,0.57763312882,9.501890659332275,198.074,0.123494562528,24.0075,130.132251428,63.819395780563354,0.00839574,198.124782961
533,40.3952,0.435109986623,0.1365525722503662,0.0433807,35411.25755357742,499.236440398,4.53302671237,1.1225426197052002,313.251200193,333.750821047,197.906728257,0.993429,-199.5,0.0,198.002,0.435109986623,51,-199.544,2.67055e+10,822.776192373,0.435140442708,9.640628099441528,197.903,-0.160408418037,24.0081,98.4439982136,63.75677418708801,0.00399671,197.951046459
534,41.1036,0.555394293546,0.13596057891845703,0.0505981,35475.12067484856,516.694111377,4.56279601401,1.1492111682891846,319.335584818,297.485190422,198.213418497,0.993489,-195.403,0.0,198.31,0.555394293546,49,-195.454,2.67321e+10,967.657078029,0.555465184971,9.724988222122192,198.21,0.0139870742341,24.0091,115.058486873,63.73716735839844,0.00651013,198.257650175
535,41.2026,0.630308417466,0.13658547401428223,0.062973,35538.67684221268,509.630757716,4.56960014481,1.165235996246338,317.23987591,381.366246808,198.111814728,0.993453,-195.658,0.0,198.208,0.630308417466,50,-195.721,2.6716e+10,800.479118749,0.63021191722,9.901043176651001,198.108,0.377902519317,24.0085,102.156931089,63.43364500999451,0.00934456,198.15641337
536,41.653,0.537901750042,0.14077448844909668,0.0597687,35602.649263858795,506.531384273,4.58881943034,1.216404676437378,315.752009296,319.180478887,198.211144087,0.993528,-198.467,0.0,198.307,0.537901750042,50,-198.527,2.67494e+10,708.551433437,0.537903125623,9.992877006530762,198.208,0.0495438527137,24.0098,107.861876791,63.844260454177856,0.00994319,198.251976734
537,41.1304,0.550095866206,0.13676762580871582,0.0743866,35666.58442115784,530.548793707,4.57399535111,1.1781728267669678,325.353099518,358.435455723,198.040799117,0.993532,-196.94,0.0,198.132,0.550095866206,48,-197.014,2.67511e+10,863.872906198,0.550096461198,9.870318174362183,198.036,0.253681185295,24.0098,103.490440131,63.81767559051514,0.00956907,198.079889064
538,40.8568,0.558078761359,0.13642311096191406,0.0473175,35730.14460659027,506.107428068,4.55418620933,1.1655192375183105,316.064175217,354.567108091,197.984935856,0.993469,-198.698,0.0,198.08,0.558078761359,50,-198.745,2.67228e+10,774.791433395,0.557969133745,9.614867687225342,197.982,0.383814539367,24.0088,94.6066006845,63.4359712600708,0.00653534,198.026562752
539,40.6892,0.569717712201,0.1360459327697754,0.0572357,35793.65898561478,487.324482965,4.5531207261,1.1828510761260986,308.575934463,328.598463732,198.063126822,0.993539,-194.312,0.0,198.156,0.569717712201,53,-194.369,2.67552e+10,744.392378052,0.569691691217,9.731460571289062,198.059,0.132019392191,24.01,112.337874446,63.39091515541077,0.00959633,198.106417917
540,41.8756,0.479879317272,0.13936495780944824,0.0648193,35857.967126369476,546.25810116,4.60548554824,1.195990800857544,327.793555295,351.81236415,198.1596254,0.993515,-202.315,0.0,198.252,0.479879317272,46,-202.38,2.6745e+10,1170.82380622,0.479973170172,9.954188346862793,198.155,-0.794158926066,24.0096,146.353115134,64.1880042552948,0.00942036,198.203996083
541,41.6228,0.68552476602,0.1400916576385498,0.0578156,35922.56673312187,512.384285517,4.59570429071,1.203589916229248,317.369822165,319.113324063,198.187967595,0.993516,-197.396,0.0,198.281,0.68552476602,50,-197.454,2.67455e+10,806.638883993,0.685560802047,10.073481559753418,198.184,0.380456739237,24.0096,116.442201217,64.4810574054718,0.00973913,198.232097026
542,41.8296,0.466475020625,0.13733339309692383,0.0413666,35986.74893140793,514.150178492,4.60091231278,1.1677091121673584,317.624227942,370.781370619,198.278747574,0.993417,-193.226,0.0,198.371,0.466475020625,50,-193.267,2.67006e+10,1068.2983733,0.466355005258,9.814669132232666,198.275,0.109053275418,24.008,129.578740887,64.0558557510376,0.00548074,198.318212521
543,41.3231,0.524514144617,0.13519883155822754,0.0502777,36050.75811982155,514.772478815,4.58070045534,1.1373858451843262,319.346711635,340.055094433,198.125156135,0.993446,-199.993,0.0,198.223,0.524514144617,50,-200.043,2.67139e+10,725.030438581,0.524494677672,9.659055233001709,198.12,-0.280975186086,24.0085,100.290814094,63.88980793952942,0.0099316,198.17097217
544,41.3075,0.64124594727,0.13710474967956543,0.0581207,36114.46863436699,492.145936446,4.58138026218,1.1310219764709473,311.365606765,313.124707648,198.410352123,0.993466,-199.619,0.0,198.508,0.64124594727,51,-199.677,2.67226e+10,682.930530646,0.641190661187,9.626381874084473,198.406,0.573245082854,24.0088,89.2279441975,63.59099626541138,0.00947916,198.455402621
545,40.8073,0.692802124831,0.13600611686706543,0.0603638,36178.403574705124,506.441184019,4.55641325891,1.149437427520752,317.067074032,335.707878556,198.191732895,0.993633,-199.72,0.0,198.285,0.692802124831,51,-199.78,2.67981e+10,778.536761922,0.692979331595,9.658130407333374,198.186,0.649680326051,24.0116,93.2590961781,63.81343412399292,0.00963242,198.233551794
546,40.615,0.693572803978,0.13890528678894043,0.0610504,36242.27543091774,513.756298912,4.55089714984,1.1583309173583984,318.829192713,352.833523752,198.268967741,0.993658,-198.053,0.0,198.357,0.693572803978,50,-198.114,2.68103e+10,922.7527218,0.693589942988,9.677682399749756,198.264,0.536637505004,24.0121,112.220852615,63.74327492713928,0.0093105,198.307939427
547,40.6042,0.569391100729,0.14237427711486816,0.0700378,36306.89046049118,540.387278041,4.54480219213,1.2560806274414062,326.872779504,370.272909954,197.40326832,0.99358,-198.176,0.0,197.496,0.569391100729,47,-198.246,2.67741e+10,911.538426149,0.569422579362,10.375205993652344,197.399,-0.00732945117212,24.0107,117.989473575,64.48940086364746,0.00810074,197.444818248
548,40.7331,0.695223486704,0.14070796966552734,0.0564423,36371.17651629448,508.280880594,4.54265714306,1.2080957889556885,317.65626993,390.907815105,197.586981683,0.993481,-199.143,0.0,197.681,0.695223486704,50,-199.199,2.67293e+10,766.131477996,0.695203533371,10.059767007827759,197.581,0.680087878601,24.009,89.5452353763,64.15998768806458,0.00945955,197.631654612
549,40.1255,0.693146677943,0.13824224472045898,0.0577393,36435.00028157234,524.081412445,4.5032169347,1.2035682201385498,323.140870906,297.115249094,197.854192383,0.993358,-201.295,0.0,197.946,0.693146677943,49,-201.352,2.66725e+10,733.120316547,0.692897141608,9.947314500808716,197.849,0.678322474354,24.0069,97.1348360201,63.69696855545044,0.00968528,197.893750548
550,39.9664,0.554153010611,0.14168310165405273,0.141983,36498.74924182892,509.999383234,4.50583961717,1.236055850982666,318.593266706,362.92012664,197.732196651,0.993543,-199.156,0.0,197.819,0.554153010611,50,-199.298,2.6756e+10,741.970057774,0.553972481145,10.17564344406128,197.727,0.318024143653,24.01,91.4283695821,63.62089252471924,0.00875854,197.771156246
551,39.9417,0.663282081894,0.14147043228149414,0.0720825,36563.124672174454,520.630237066,4.51881894336,1.225738525390625,321.194546074,333.507647944,197.886062997,0.993538,-200.925,0.0,197.979,0.663282081894,50,-200.997,2.67531e+10,792.18113794,0.663455602511,10.033181190490723,197.882,0.597007910296,24.0099,107.96273119,64.25625228881836,0.00976337,197.927774891
552,40.5097,0.623691618145,0.14414405822753906,0.051239,36627.94592475891,528.100734274,4.52871388641,1.2305107116699219,324.39372519,355.09809772,197.452008014,0.993506,-197.375,0.0,197.534,0.623691618145,48,-197.426,2.67385e+10,745.446586396,0.623587701397,10.209712743759155,197.446,0.427810029984,24.0094,99.2349423398,64.6945230960846,0.00500133,197.489641362
553,40.2118,0.534282095863,0.14012670516967773,0.072876,36692.034438848495,512.346032609,4.52800554345,1.2003173828125,317.254949555,313.61344601,197.512883576,0.993451,-196.917,0.0,197.591,0.534282095863,49,-196.99,2.67131e+10,808.882007377,0.534398362593,9.897259712219238,197.506,-0.197995687207,24.0084,106.228723568,63.96264934539795,0.00965546,197.547558492
554,40.0411,0.143383334308,0.1412806510925293,0.0269318,36756.05599737167,537.685988092,4.49806643371,1.2220191955566406,327.175594693,366.601011357,197.746777254,0.993498,-201.129,0.0,197.823,0.143383334308,47,-201.156,2.67356e+10,811.219934611,0.143411810277,10.126326322555542,197.741,-10.4037938145,24.0093,109.129473353,63.896658182144165,0.00763846,197.778582224
555,40.0737,0.60308222076,0.14117646217346191,0.0593567,36820.33187580109,503.700056859,4.51878003901,1.2342534065246582,315.315793561,325.944043057,197.865368217,0.99364,-196.598,0.0,197.94,0.60308222076,51,-196.658,2.67998e+10,743.258953468,0.603118559902,10.14989447593689,197.859,0.390430334051,24.0117,103.042710749,64.14562392234802,0.00656892,197.900503996
556,40.5948,0.541531650036,0.1410837173461914,0.0674438,36884.595406770706,533.966545526,4.53477727344,1.2499196529388428,325.502812541,346.932294636,197.777595709,0.99377,-202.734,0.0,197.858,0.541531650036,48,-202.801,2.68596e+10,915.412893669,0.541521274945,10.251389503479004,197.771,0.206906182055,24.0139,116.928199975,64.13814163208008,0.00932111,197.81542986
557,40.8572,0.590163004413,0.14180850982666016,0.0541992,36949.3806886673,522.34016591,4.54866171306,1.2571847438812256,322.794705112,368.730946236,198.053936497,0.993685,-201.017,0.0,198.129,0.590163004413,49,-201.071,2.68201e+10,740.993016874,0.590157001678,10.310270309448242,198.047,0.3974941946,24.0124,96.1653565257,64.64934921264648,0.00881614,198.088060994
558,40.4932,0.273438577463,0.14245986938476562,0.0332794,37013.764165878296,506.969570597,4.54360787026,1.2339587211608887,315.264147574,323.753216385,198.019368113,0.993701,-198.467,0.0,198.094,0.273438577463,51,-198.5,2.68276e+10,981.338598235,0.273447476424,10.226329565048218,198.013,-1.30899952954,24.0127,123.573919968,64.25230693817139,0.0041552,198.050430619
559,40.1088,0.594956806186,0.14140057563781738,0.0552063,37077.73252391815,508.761562842,4.52111122227,1.2382798194885254,316.694079763,307.673522788,197.785018975,0.993775,-194.147,0.0,197.854,0.594956806186,50,-194.202,2.6862e+10,749.590146193,0.594964487996,10.156440734863281,197.776,0.233409601638,24.014,108.825552464,63.84110617637634,0.00991746,197.815312506
560,40.7629,0.672518292111,0.1420893669128418,0.0712738,37142.78558731079,525.529291284,4.53243628017,1.2026238441467285,321.105905023,343.919948866,197.935207745,0.993755,-200.54,0.0,198.0,0.672518292111,49,-200.612,2.68534e+10,895.39521229,0.672404400973,10.005857229232788,197.926,0.485757431447,24.0137,126.160581576,64.92966079711914,0.00992002,197.965310436
561,41.1252,0.719693461604,0.14318227767944336,0.061264,37208.290982723236,519.886425833,4.56114860151,1.262399435043335,321.454525306,337.784370256,197.956067331,0.993662,-201.447,0.0,198.009,0.719693461604,49,-201.508,2.68108e+10,928.253046265,0.719551021667,10.346158266067505,197.944,0.503041369326,24.0121,106.215091183,65.37990283966064,0.00994858,197.981293438
562,42.1983,0.519705467797,0.14589309692382812,0.062439,37274.10757446289,563.506571292,4.62143109593,1.2704763412475586,331.757442274,342.765805018,198.343920353,0.993581,-204.694,0.0,198.394,0.519705467797,46,-204.756,2.67737e+10,1148.19206541,0.519670209036,10.583454847335815,198.331,-0.413776383459,24.0107,166.321071992,65.68489146232605,0.00957695,198.367330958
563,41.6714,0.578282976782,0.1438758373260498,0.0732422,37339.32993865013,558.29546083,4.59025310184,1.2675354480743408,333.627148814,333.483459039,198.747252064,0.993695,-208.316,0.0,198.796,0.578282976782,47,-208.39,2.68259e+10,849.113688565,0.578329635225,10.442179918289185,198.732,0.150686958963,24.0126,123.29962582,65.09010934829712,0.00922062,198.772881447
564,42.8852,0.598569762833,0.14519619941711426,0.0571747,37404.935180425644,515.589522435,4.6441385435,1.2950096130371094,320.152042557,322.582511197,198.820971948,0.993715,-201.997,0.0,198.861,0.598569762833,50,-202.054,2.68341e+10,827.476043685,0.598601440738,10.529344081878662,198.803,0.253362503868,24.0129,105.727407995,65.48160004615784,0.00876648,198.843101395
