AveragePolicyStd,AverageAbsQYDiff,EnvExecTime,AverageAbsQ,AverageReturn,MinReturn,PolicyExecTime,LossAfter,StdReturn,AbsLearnSignalOld,AverageDiscountedReturn,AverageQ,AverageY,dLoss,MaxReturn,Entropy,AverageAbsY,NumTrajs,Iteration,MeanKL,ItrTime,Time,AbsLearnSignal,MeanKLBefore,Perplexity,ExplainedVariance,LossBefore,AverageQLoss,AbsLearnSignalNew,ProcessExecTime
0.999209,5.69045823142,9.520455837249756,161.952,378.883123006,223.216326608,1.183107614517212,-165.812,85.6494534818,0.48625550943,257.924348003,161.911,161.927692525,0.102661,614.806660327,24.1084,161.937263985,63,74,0.00956787,57.84205222129822,4253.122778177261,0.48662897396,0.0,2.95223e+10,-0.639554856716,-165.71,68.9746,0.48662897396,0.1455228328704834
0.999515,5.67403502794,9.446553945541382,161.968,388.343696184,223.819761218,1.1755714416503906,-170.474,118.915174431,0.698394009736,259.300329499,161.929,161.945129871,0.0821686,696.21272671,24.1136,161.956386651,61,75,0.00642238,58.61249923706055,4311.862231969833,0.69848788706,0.0,2.96759e+10,0.562851477647,-170.392,67.875,0.69848788706,0.14397406578063965
0.999486,5.63834498319,9.361808776855469,161.572,375.159776741,194.204398804,1.1627819538116455,-165.358,101.415552939,0.553883421934,254.186537071,161.53,161.54670985,0.0948029,651.116501033,24.1131,161.557933033,63,76,0.00929615,58.17550468444824,4370.168745279312,0.554175250684,0.0,2.96609e+10,-0.0339999553041,-165.263,67.7893,0.554175250684,0.14584922790527344
0.999421,5.61881076944,9.467804193496704,162.117,384.605568406,200.101952309,1.1584763526916504,-170.348,103.128462929,0.168163876364,258.777295579,162.074,162.091585572,0.113968,705.113721609,24.112,162.104962644,62,77,0.0075415,58.40588450431824,4428.700265884399,0.168238580604,0.0,2.96282e+10,-17.9875366662,-170.234,66.8125,0.168238580604,0.14511799812316895
0.999433,5.62550428153,9.514388799667358,161.782,398.875935133,226.866881648,1.1677472591400146,-168.585,118.356351491,0.718646192941,264.264152903,161.734,161.749290897,0.101547,824.747992188,24.1122,161.764002039,60,78,0.00994036,58.31642150878906,4487.144275903702,0.71897099218,0.0,2.96344e+10,0.181540395711,-168.483,67.2941,0.71897099218,0.14542722702026367
0.9995,5.61867005526,9.50736951828003,162.026,400.644965176,199.013210939,1.1932172775268555,-165.611,134.952098307,0.547534076903,263.441398759,161.982,161.998273319,0.0988312,1009.57901755,24.1133,162.012318797,59,79,0.00835754,57.82166242599487,4545.087128400803,0.54811821223,0.0,2.96683e+10,0.086746297474,-165.512,66.5242,0.54811821223,0.14456629753112793
0.999431,5.65445210791,9.482051134109497,161.688,353.098203721,188.232444954,1.1957943439483643,-161.319,84.8339641607,0.659431649645,245.750162562,161.638,161.654941404,0.116699,577.880091557,24.1122,161.668800294,67,80,0.00972081,58.19545102119446,4603.409214258194,0.659515043081,0.0,2.96331e+10,0.111607508288,-161.202,67.9616,0.659515043081,0.14536690711975098
0.999588,5.69896493788,9.361711740493774,162.311,365.035187444,174.226695336,1.1796693801879883,-158.645,104.515722785,0.714575966918,249.79317196,162.265,162.281796165,0.106033,846.770834121,24.1148,162.294521569,65,81,0.00987441,57.826125383377075,4661.358850717545,0.714893258407,0.0,2.97122e+10,0.560209860794,-158.539,68.8826,0.714893258407,0.14534378051757812
0.999676,5.65073305516,9.440094232559204,161.774,395.307044945,218.675009224,1.1693603992462158,-164.239,107.887356896,0.666873459493,263.103505723,161.73,161.751464462,0.0948639,762.488910848,24.1163,161.765721699,61,82,0.00956161,57.83687114715576,4719.320297956467,0.66635963271,0.0,2.9757e+10,0.386136904275,-164.144,67.3929,0.66635963271,0.14256691932678223
0.999616,5.6372138943,9.425049781799316,162.167,391.482594816,236.191524577,1.1679072380065918,-163.593,118.528019544,0.594695299236,260.406180017,162.122,162.14248601,0.117554,871.481853964,24.1153,162.156446427,60,83,0.0097568,58.41824173927307,4777.870322942734,0.594735088336,0.0,2.97272e+10,-0.051302480079,-163.475,67.3753,0.594735088336,0.1436610221862793
0.999583,5.60524726061,9.525768995285034,162.517,378.988197939,212.722693204,1.2143259048461914,-167.116,110.589945743,0.68478643938,256.202727219,162.478,162.498870101,0.100143,774.944885441,24.1148,162.511375017,64,84,0.00981147,58.607258796691895,4836.605307817459,0.685075522646,0.0,2.97107e+10,0.266626933858,-167.016,66.2391,0.685075522646,0.1447920799255371
0.999638,5.5612951948,9.414205074310303,162.306,400.365705968,224.001162221,1.1792902946472168,-165.665,104.79755182,0.245848532788,266.047921865,162.263,162.284205556,0.0618896,732.036035007,24.1157,162.298820227,60,85,0.0076263,58.643588066101074,4895.371855735779,0.24617158407,0.0,2.9739e+10,-2.62391208893,-165.604,65.3204,0.24617158407,0.14546728134155273
0.999613,5.60510720318,9.647083759307861,162.854,380.832159983,208.028798375,1.2063205242156982,-165.614,109.633075455,0.213052427594,256.375905725,162.815,162.838243522,0.188324,735.556171718,24.1153,162.850508733,63,86,0.00996693,58.635743379592896,4954.143500089645,0.213122774593,0.0,2.97262e+10,-5.56885996686,-165.426,66.3219,0.213122774593,0.1459493637084961
0.9998,5.63744226503,9.670928001403809,163.333,398.575496238,225.750865549,1.1990485191345215,-173.5,99.5663533654,0.272832121345,265.836587585,163.296,163.321613713,0.0768127,682.757483792,24.1185,163.333760068,61,87,0.00881847,58.00832962989807,5012.275797128677,0.272945958869,0.0,2.98208e+10,-2.85114950279,-173.424,67.3539,0.272945958869,0.14318132400512695
0.999842,5.62754721925,9.510939598083496,163.934,390.569926277,190.207936585,1.1959912776947021,-167.946,122.472393041,0.660462243304,259.536818859,163.899,163.925868894,0.0949249,780.916203147,24.1192,163.936660683,61,88,0.00973414,58.01961016654968,5070.424503326416,0.660529951864,0.0,2.98422e+10,0.362792861165,-167.851,66.93,0.660529951864,0.14003515243530273
1.0,5.67103110068,9.400419473648071,164.276,422.332122092,234.192363284,1.1600773334503174,-169.888,123.353308675,0.435979381926,273.218120525,164.24,164.270695593,0.0808258,945.779658056,24.1219,164.282893085,56,89,0.00855287,58.07744550704956,5128.626058340073,0.436036437303,0.0,2.99229e+10,-0.807197919307,-169.807,68.0637,0.436036437303,0.13799810409545898
0.99978,5.68316909466,9.200683355331421,164.778,400.183689939,163.914530297,1.1418676376342773,-171.013,111.95703996,0.622500383791,265.436936301,164.746,164.775913557,0.0930176,782.920137856,24.1181,164.785966577,60,90,0.00967367,58.23228216171265,5186.9802486896515,0.622432848822,0.0,2.981e+10,-0.038020699848,-170.92,68.0901,0.622432848822,0.13919782638549805
0.999706,5.75708630726,9.405313491821289,165.001,412.034139849,260.818094525,1.1686484813690186,-169.772,91.6109197714,0.671711011391,271.7479439,164.963,164.995198822,0.0973663,676.772432157,24.1169,165.007293379,58,91,0.00864827,58.27866291999817,5245.3883554935455,0.6716130536,0.0,2.97726e+10,0.457843371234,-169.674,70.952,0.6716130536,0.1400902271270752
0.999745,5.76574197575,9.58964729309082,165.283,428.025319797,251.568090459,1.1847209930419922,-177.779,102.065005558,0.650987509445,278.449301313,165.245,165.279468058,0.101974,722.058892849,24.1175,165.293013725,57,92,0.00997453,58.55708718299866,5304.067972898483,0.650881725792,0.0,2.97925e+10,0.442879688659,-177.677,71.1328,0.650881725792,0.14050626754760742
0.999649,5.73412657981,9.439245700836182,165.653,427.206366129,286.661808845,1.1823086738586426,-176.454,99.9372990619,0.681302739381,277.996288267,165.617,165.646711033,0.0909424,784.993293093,24.1159,165.658693556,57,93,0.00971809,59.089415311813354,5363.291143655777,0.681277576547,0.0,2.97435e+10,0.442525849209,-176.363,69.7382,0.681277576547,0.14138460159301758
0.999583,5.76563035063,9.316051006317139,166.435,425.780355428,215.313443454,1.1443114280700684,-179.996,111.21407443,0.298402446853,276.077280047,166.394,166.427241775,0.0976257,791.40984684,24.1148,166.44196548,57,94,0.00968987,58.70821762084961,5422.126579761505,0.298341976878,0.0,2.97102e+10,-1.30253143547,-179.898,70.838,0.298341976878,0.13878822326660156
0.999772,5.80363215825,9.040055513381958,166.51,423.623395992,279.070827456,1.1233174800872803,-177.014,92.1842396752,0.658874840023,277.43172023,166.473,166.505003892,0.0790253,716.455270303,24.118,166.517955984,58,95,0.00654877,57.96865153312683,5480.218012571335,0.659329588068,0.0,2.9806e+10,0.329877823272,-176.935,71.6194,0.659329588068,0.13739585876464844
0.999833,5.85631926331,9.226759195327759,166.646,441.602289044,285.403630605,1.1301498413085938,-181.94,95.992151851,0.695125864961,284.173996554,166.605,166.640053322,0.090332,785.705622438,24.119,166.656013835,55,96,0.00995858,58.86518454551697,5539.209599494934,0.694964623848,0.0,2.98363e+10,0.53714557958,-181.849,72.2209,0.694964623848,0.13937640190124512
0.999838,5.90276094822,9.344602346420288,166.944,417.058078665,283.27394633,1.1295907497406006,-179.264,79.2230740648,0.515277653499,275.709019249,166.906,166.935131641,0.0901337,686.314681086,24.1191,166.948906089,59,97,0.00953333,58.673105001449585,5598.010885477066,0.515376836846,0.0,2.98383e+10,0.179959058806,-179.174,73.0569,0.515376836846,0.1373579502105713
0.999849,5.91725878843,9.403754711151123,167.253,413.74383729,224.05764912,1.1572070121765137,-178.755,93.4278573878,0.617765838143,273.054256441,167.222,167.249393933,0.101471,667.12364369,24.1193,167.259724204,59,98,0.00990174,58.63682746887207,5656.778167247772,0.618232716282,0.0,2.98442e+10,0.260039502721,-178.654,73.914,0.618232716282,0.1384592056274414
0.999811,5.90300048266,9.585356712341309,168.148,432.410457047,253.636121721,1.14798903465271,-180.21,92.8180488979,0.443646462028,280.465939344,168.121,168.150586748,0.095932,674.855687256,24.1186,168.157239258,57,99,0.00949894,58.555580615997314,5715.448610067368,0.443726973697,0.0,2.98253e+10,-0.166587416094,-180.114,74.1318,0.443726973697,0.14014220237731934
0.999716,5.8771521015,9.403648138046265,168.667,444.595109595,230.242457422,1.119178056716919,-178.189,100.052053777,0.0865129595743,284.468012407,168.634,168.65769859,0.0769043,755.541924355,24.117,168.666845188,54,100,0.00936217,57.54289412498474,5773.118406534195,0.0865125256522,0.0,2.97767e+10,-1423.48037005,-178.112,74.1724,0.0865125256522,0.13888096809387207
0.999837,5.89411472656,9.46531629562378,169.312,434.204430205,298.300910993,1.1116657257080078,-186.048,77.1200783943,0.67896478063,282.640994346,169.275,169.299239837,0.0905151,658.08512817,24.119,169.311545849,57,101,0.00998864,57.65423059463501,5830.886826515198,0.67926844103,0.0,2.98375e+10,0.614927728786,-185.958,74.7933,0.67926844103,0.13672256469726562
0.999953,5.82156130703,10.063076257705688,170.204,453.569657569,255.063273994,1.1685535907745361,-189.993,117.009715479,0.166941069195,286.960798187,170.154,170.178187717,0.109863,827.435494929,24.121,170.194988447,54,102,0.00833155,58.441293239593506,5889.440020084381,0.167183435934,0.0,2.98966e+10,-5.86568767785,-189.883,73.9209,0.167183435934,0.14089441299438477
0.99995,5.84893086594,9.576893091201782,170.612,457.444554481,318.130911813,1.1119389533996582,-190.176,122.300123442,0.421376472564,288.230843977,170.557,170.576612596,0.109711,922.236256896,24.1209,170.596519729,53,103,0.00962157,58.04485249519348,5947.605581521988,0.421419547189,0.0,2.98944e+10,-0.793181691617,-190.066,74.595,0.421419547189,0.14282655715942383
0.999956,5.80356488576,9.835679292678833,171.175,426.21144801,278.579615773,1.1426506042480469,-182.87,78.8816674577,0.583746803314,278.879845904,171.125,171.14620313,0.095108,802.811993627,24.121,171.16782795,57,104,0.00988316,57.7790846824646,6005.513877868652,0.583768236503,0.0,2.98977e+10,-0.0135292174742,-182.775,73.5989,0.583768236503,0.13930630683898926
1.00001,5.74391443489,9.991546154022217,172.307,475.411925206,316.995979534,1.1513359546661377,-189.85,116.279802266,0.634986049747,295.054224768,172.259,172.278132768,0.0879974,874.839933848,24.1219,172.296576186,51,105,0.0097174,58.20649218559265,6063.840106725693,0.635222421453,0.0,2.99241e+10,0.54019201929,-189.762,72.132,0.635222421453,0.13853955268859863
0.999969,5.75007481465,10.009323120117188,173.136,428.076371948,261.330112467,1.1470222473144531,-184.301,78.5505470412,0.611027571647,279.201813441,173.09,173.108730666,0.101395,616.528339901,24.1213,173.123729257,57,106,0.00965355,57.31864309310913,6121.274663686752,0.61133017612,0.0,2.99047e+10,0.326598256503,-184.199,73.3479,0.61133017612,0.1420574188232422
0.999838,5.6701542585,10.086907386779785,173.404,439.626177799,293.442143642,1.1528370380401611,-192.966,126.685752043,0.298322853851,280.911801086,173.357,173.375673201,0.0787659,1106.82112338,24.1191,173.390070096,55,107,0.00567861,58.591984272003174,6179.986721992493,0.298583101464,0.0,2.98383e+10,-1.43082026647,-192.888,70.1423,0.298583101464,0.14342427253723145
0.999827,5.698154173,10.522840738296509,173.737,433.290124439,270.900516501,1.1821017265319824,-186.14,80.4817641699,0.666531578415,280.67028,173.692,173.707762116,0.0962677,731.312536316,24.1189,173.721782296,55,108,0.00986408,59.28252053260803,6239.389729499817,0.666639366073,0.0,2.98331e+10,0.177843721923,-186.044,70.9573,0.666639366073,0.14699935913085938
0.999775,5.6986047806,10.212649583816528,173.932,461.705617348,321.287002367,1.1375179290771484,-193.554,82.1271470048,0.675271908312,292.760849119,173.887,173.902177862,0.0816803,730.069525737,24.118,173.914657027,53,109,0.00648328,58.6621150970459,6298.177605628967,0.675739548516,0.0,2.98067e+10,0.701269264336,-193.472,71.072,0.675739548516,0.14251351356506348
0.999749,5.72544367136,10.510697841644287,174.588,474.21157507,325.48290686,1.185391902923584,-192.043,137.7554459,0.544412277509,293.536842918,174.55,174.566794056,0.0848846,1182.41228864,24.1176,174.575054078,51,110,0.00982736,58.00028038024902,6356.301580667496,0.544572607828,0.0,2.97934e+10,0.0861586803898,-191.958,71.1601,0.544572607828,0.14598894119262695
0.999802,5.70920745747,10.322915315628052,174.961,443.807257805,303.460160219,1.153773307800293,-187.186,81.3691691622,0.471933239297,285.138826185,174.924,174.937260351,0.0661621,662.044489171,24.1185,174.945271811,55,111,0.00672569,58.26565098762512,6414.689239025116,0.472416928405,0.0,2.98207e+10,0.173144249853,-187.12,70.4019,0.472416928405,0.14408469200134277
0.999833,5.66972471151,10.498090267181396,174.477,473.220365845,295.927861985,1.1616225242614746,-192.768,94.4573972748,0.638156095586,295.9388723,174.444,174.456036893,0.105865,817.418482391,24.119,174.464128406,52,112,0.00989929,58.259105920791626,6473.073743581772,0.638193900634,0.0,2.98359e+10,0.662316159084,-192.662,69.4502,0.638193900634,0.14514398574829102
0.999751,5.70865134494,10.59712815284729,174.743,459.114198803,333.367087465,1.1574828624725342,-194.051,87.5589561993,0.612998006633,289.861607306,174.713,174.726479995,0.0921631,722.211052597,24.1176,174.731608029,53,113,0.00989172,58.49556756019592,6531.694610595703,0.613605733606,0.0,2.97943e+10,0.451460220487,-193.959,70.7211,0.613605733606,0.14484572410583496
0.999807,5.72294596638,10.463318347930908,175.64,477.748945656,340.859832604,1.1504771709442139,-196.139,111.74482844,0.525306274251,295.893709395,175.611,175.626845013,0.106079,948.74201586,24.1185,175.632914918,50,114,0.00918658,58.40410804748535,6590.225359678268,0.525275120683,0.0,2.98226e+10,0.410856369996,-196.033,71.2289,0.525275120683,0.14175915718078613
0.999646,5.68660263506,10.795269966125488,175.408,458.821546805,286.341685292,1.1880087852478027,-198.332,92.5018127507,0.604202194914,290.033967465,175.38,175.391825832,0.093338,718.00878153,24.1158,175.397532961,53,115,0.0097856,59.912911891937256,6650.265677213669,0.604244091484,0.0,2.97413e+10,0.507560255182,-198.238,70.4407,0.604244091484,0.14512085914611816
0.99952,5.70516118268,10.534630537033081,176.324,468.586551488,326.493487233,1.1637153625488281,-194.898,104.719707214,0.499511544841,292.803042846,176.295,176.307027479,0.076767,864.511889684,24.1136,176.312788822,51,116,0.00985643,58.522669553756714,6708.914057254791,0.499853082181,0.0,2.96773e+10,-0.164673268242,-194.822,72.0539,0.499853082181,0.14117741584777832
0.9994,5.65101504935,10.823554277420044,176.861,460.068416808,348.513368817,1.1911580562591553,-192.864,84.3414446075,0.251287844764,290.865410244,176.835,176.847100559,0.0793915,717.896850581,24.1116,176.85303281,52,117,0.00903749,58.968687772750854,6768.007280349731,0.251101283729,0.0,2.96168e+10,-2.17783392202,-192.785,69.9552,0.251101283729,0.14574098587036133
0.999465,5.66258688607,11.028167724609375,177.345,468.448003166,290.62914138,1.195948839187622,-195.349,107.206630698,0.569007316502,291.542621209,177.317,177.330546891,0.0834045,780.759092643,24.1127,177.338077759,51,118,0.00964112,60.51820230484009,6828.649564743042,0.569560229845,0.0,2.96494e+10,0.328427313498,-195.265,70.0159,0.569560229845,0.14525675773620605
0.999381,5.67521312674,10.679601430892944,178.026,472.559115597,358.284800553,1.1713228225708008,-199.304,83.0857169427,0.594709991728,294.877963021,177.991,178.003987444,0.0986633,703.69422607,24.1113,178.014616695,50,119,0.00996954,60.16986155509949,6888.949686765671,0.594990328558,0.0,2.96072e+10,0.160996187704,-199.205,70.9437,0.594990328558,0.14325547218322754
0.999478,5.62204169642,11.003467798233032,178.642,460.448050348,286.041150563,1.1852173805236816,-195.628,94.7132365599,0.577042756027,290.041614995,178.611,178.623016921,0.0889893,731.018743502,24.1129,178.631549333,52,120,0.00791666,59.60098052024841,6948.677439928055,0.577025784418,0.0,2.96555e+10,0.570393596192,-195.539,69.5012,0.577025784418,0.1424884796142578
0.999563,5.65632560507,10.812386751174927,179.109,465.519989848,279.255438491,1.202193260192871,-198.851,81.9658196636,0.132435293043,292.548787369,179.076,179.08775131,0.109131,662.637292509,24.1144,179.095679397,51,121,0.00950536,60.32216286659241,7009.126272201538,0.132467061766,0.0,2.9699e+10,-91.0275923423,-198.742,69.8996,0.132467061766,0.14279747009277344
0.999274,5.66799883323,10.992470026016235,179.604,498.690791954,346.205842895,1.1680819988250732,-202.88,96.0507950382,0.341828347935,303.869925967,179.567,179.579279905,0.0844727,827.854895134,24.1095,179.587745463,48,122,0.00984219,60.90569448471069,7070.159557342529,0.34219433778,0.0,2.95535e+10,-1.09686171145,-202.796,70.7941,0.34219433778,0.1443476676940918
