AverageReturn,AbsLearnSignalNew,AverageAbsQ,AverageY,Entropy,dLoss,AverageAbsY,Perplexity,MeanKLBefore,AverageQ,LossAfter,ItrTime,ExplainedVariance,EnvExecTime,StdReturn,Time,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageQLoss,MaxReturn,AverageAbsQYDiff,Iteration,AbsLearnSignal,MeanKL,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,NumTrajs,LossBefore
498.614378574,0.505539024867,195.129,194.999558292,24.1344,0.0772095,195.075225867,3.02991e+10,0.0,194.974,-200.121,61.467997789382935,-1.19741573044,10.971177101135254,101.318015463,25205.997567892075,321.609164321,0.505726157546,1.1637182235717773,49.004,836.548316951,4.91397711173,451,0.505539024867,0.00980362,301.901459067,0.15787005424499512,1.00076,48,-200.043
537.808262207,0.150323042131,195.257,195.125814731,24.1346,0.0432587,195.200984776,3.0306e+10,0.0,195.1,-203.962,62.41618275642395,-7.47227389293,11.113239288330078,109.726369062,25268.568287849426,368.696160079,0.150271933274,1.1811399459838867,49.3231,856.203668632,4.92819943563,452,0.150323042131,0.00756423,315.734986149,0.15497183799743652,1.00078,45,-203.918
490.461335739,0.464863946431,195.925,195.787589171,24.1337,0.0716553,195.867833635,3.02773e+10,0.0,195.763,-201.038,60.434913635253906,-0.206224201314,11.229798078536987,92.7557673903,25329.16169834137,308.655488559,0.464682729079,1.1998958587646484,48.4929,768.266113147,4.90451762021,453,0.464863946431,0.00983452,301.061658393,0.1595005989074707,1.00072,50,-200.966
492.046458633,0.160203957292,195.876,195.749003579,24.1356,0.0467377,195.818731608,3.0336e+10,0.0,195.725,-200.969,60.09044075012207,-12.2001532624,10.99898624420166,101.154897072,25389.403750419617,308.577766834,0.160019608746,1.16294527053833,49.2928,788.418824747,4.93845312165,454,0.160203957292,0.00937548,300.243362988,0.15478157997131348,1.00084,49,-200.923
526.341466883,0.666411822319,196.236,196.114547303,24.1332,0.0765839,196.183940336,3.02634e+10,0.0,196.09,-211.497,58.89289402961731,0.410803085306,10.579983472824097,148.585588134,25448.444211244583,278.240210008,0.666223958782,1.1222500801086426,49.3512,975.359705029,4.92810125233,455,0.666411822319,0.00975616,308.291870107,0.14848804473876953,1.0007,45,-211.421
497.021216771,0.609926415443,196.35,196.225698281,24.1338,0.0692291,196.292486955,3.0282e+10,0.0,196.201,-209.009,58.74823546409607,-0.445315797027,10.749637842178345,126.929109922,25507.338970899582,264.199923193,0.610182173537,1.1277024745941162,50.4602,930.493605214,4.97058932541,456,0.609926415443,0.00644682,300.461357896,0.149505615234375,1.00074,48,-208.94
493.420346068,0.583354341695,197.063,196.950872626,24.1341,0.070282,197.010720593,3.02908e+10,0.0,196.927,-197.195,59.01392436027527,-0.0143310468949,10.80505919456482,108.491311679,25566.494394540787,330.500463413,0.583157078715,1.134157419204712,49.9115,860.857928065,4.95446422913,457,0.583354341695,0.00841323,299.764441434,0.1486973762512207,1.00075,48,-197.125
498.760344305,0.58507254425,197.545,197.425298128,24.1337,0.192947,197.488321278,3.02774e+10,0.0,197.402,-204.981,58.202438831329346,0.0977749273772,10.579696893692017,100.7312652,25624.837896347046,338.139246742,0.585134553933,1.1205930709838867,49.6191,876.464709494,4.94689187609,458,0.58507254425,0.00955441,304.172633933,0.14661836624145508,1.00073,48,-204.788
520.757274139,0.577197283393,197.157,197.036016077,24.1321,0.0727539,197.098647521,3.02311e+10,0.0,197.014,-204.187,58.05342388153076,0.106757023291,10.642307996749878,129.42280567,25683.034804821014,331.897887825,0.576811613752,1.1230473518371582,48.8474,972.272910931,4.92154783158,459,0.577197283393,0.00959265,308.484813696,0.14705896377563477,1.00064,46,-204.114
527.633855058,0.592205162382,197.462,197.337260391,24.1322,0.072403,197.402686485,3.02343e+10,0.0,197.315,-208.86,58.53130769729614,-0.159060232417,10.778352499008179,128.255448282,25741.69769001007,297.707809237,0.592041216772,1.1415166854858398,49.0157,962.096034025,4.91276002478,460,0.592205162382,0.00979034,310.963497681,0.15055274963378906,1.00064,45,-208.788
512.896313382,0.565720856676,197.476,197.35409824,24.1295,0.078476,197.420976417,3.0153e+10,0.0,197.333,-210.48,58.54462671279907,-0.187894403569,10.47234320640564,135.164448709,25800.37027812004,291.047130889,0.565795056222,1.1195287704467773,47.9616,928.870574104,4.87526529524,461,0.565720856676,0.0088636,306.039456825,0.14733362197875977,1.00048,48,-210.401
512.440558498,0.565770506801,197.245,197.118425804,24.1325,0.0780029,197.186011345,3.02432e+10,0.0,197.097,-208.638,58.85406041145325,0.165198604901,10.486639976501465,126.176244354,25859.356204986572,306.773941496,0.565749040067,1.1355149745941162,48.9299,949.188806869,4.90287017114,462,0.565770506801,0.00999647,306.030949303,0.14957141876220703,1.00066,47,-208.56
506.775015141,0.55146716114,198.068,197.950054647,24.1335,0.0835419,198.014632637,3.02726e+10,0.0,197.928,-209.11,58.973968267440796,-0.214415395323,10.427983045578003,115.084547796,25918.513241291046,320.099925526,0.551552709046,1.1657671928405762,48.4949,965.706534018,4.90374456943,463,0.55146716114,0.00975004,305.438637663,0.1514730453491211,1.00072,48,-209.027
537.296196345,0.523837117988,197.72,197.599823087,24.1361,0.0830231,197.667326439,3.03505e+10,0.0,197.579,-208.999,58.307169675827026,-0.388745740132,10.4411780834198,152.716931825,25976.95738363266,354.551291502,0.523492936299,1.1505095958709717,47.7145,1131.04256904,4.85585814956,464,0.523837117988,0.00976957,312.409278231,0.1508007049560547,1.00087,44,-208.916
500.7076752,0.636991121323,197.845,197.719410217,24.1364,0.0724335,197.788549685,3.03597e+10,0.0,197.698,-202.499,57.504820585250854,-0.104638610636,10.25810980796814,144.951148986,26034.59562087059,285.346822767,0.637027846491,1.0713627338409424,47.1788,1191.45258556,4.84139556483,465,0.636991121323,0.00932722,302.008985196,0.1421067714691162,1.00089,48,-202.427
536.381895995,0.552802878579,197.597,197.468276923,24.1364,0.069046,197.538615792,3.03596e+10,0.0,197.445,-210.642,57.622966289520264,-0.111879463979,10.167797088623047,111.460786712,26092.348513126373,370.230932499,0.552367977235,1.0578958988189697,47.3506,824.177017408,4.84439702973,466,0.552802878579,0.00990842,314.416848912,0.1436920166015625,1.00088,45,-210.573
520.584493419,0.578793660401,197.885,197.753093956,24.1334,0.0788269,197.821083675,3.02703e+10,0.0,197.733,-208.264,57.90532612800598,0.0754419709508,10.206140756607056,123.598384849,26150.391817331314,272.675392516,0.578642493284,1.0596489906311035,46.8874,870.826557343,4.83490348224,467,0.578793660401,0.00988709,307.657751992,0.1415109634399414,1.00071,45,-208.186
512.325764493,0.386166711387,197.573,197.445319464,24.1318,0.106186,197.512816429,3.02203e+10,0.0,197.425,-210.431,57.53972816467285,-1.81606224887,10.300913333892822,108.720924146,26208.07365512848,356.094741287,0.385947767774,1.0828344821929932,47.05,814.790977768,4.81190417891,468,0.386166711387,0.00945091,307.721836934,0.1414656639099121,1.00061,47,-210.325
519.367901977,0.538999267781,197.784,197.655762441,24.1325,0.0743866,197.722287898,3.02415e+10,0.0,197.638,-208.868,56.84045743942261,-0.298032867231,9.80689263343811,126.106011336,26265.058165550232,343.334273511,0.538663950203,1.031397819519043,46.5326,863.83879274,4.81233183954,469,0.538999267781,0.00917445,308.251601646,0.13930010795593262,1.00066,46,-208.794
498.381075341,0.672502266703,198.114,197.985189947,24.1309,0.0740967,198.057681823,3.01939e+10,0.0,197.967,-212.422,57.41883039474487,0.490920536527,10.0994393825531,107.73853942,26322.614780902863,274.553436319,0.672507091357,1.0595107078552246,46.309,784.947969836,4.78328579682,470,0.672502266703,0.00973279,302.082522031,0.14140081405639648,1.00056,48,-212.348
515.768843284,0.63016563405,198.03,197.901690505,24.1288,0.0740051,197.969361792,3.01317e+10,0.0,197.884,-209.217,57.24841046333313,0.331562415619,9.905097007751465,115.698314971,26380.00288081169,388.435330051,0.629959914931,1.0507981777191162,45.3904,878.732356091,4.75259439732,471,0.63016563405,0.00991298,309.025987842,0.14037275314331055,1.00044,47,-209.143
487.56488383,0.603550283803,198.481,198.356541564,24.1285,0.0704346,198.425178142,3.01221e+10,0.0,198.337,-201.574,57.07361340522766,0.28604689714,10.006101846694946,104.96801382,26437.218419075012,279.142531342,0.603458073028,1.0423026084899902,45.5007,747.018482072,4.76292208923,472,0.603550283803,0.00945547,297.978255741,0.1386401653289795,1.00042,48,-201.504
541.97283356,0.246099356094,198.955,198.832057106,24.1271,0.065979,198.896625048,3.00806e+10,0.0,198.816,-220.103,57.06628489494324,-2.88650538581,10.11818528175354,126.256549022,26494.423099279404,358.95321035,0.246111247052,1.0516095161437988,45.7388,1013.44250964,4.77821259443,473,0.246099356094,0.00961722,315.890760291,0.14212298393249512,1.00034,44,-220.037
508.799003676,0.562531890533,198.831,198.710014852,24.1271,0.0688782,198.772839585,3.00803e+10,0.0,198.691,-211.761,57.24663233757019,-0.0237704206442,10.430657863616943,134.869150343,26551.809623003006,247.390313958,0.562663187098,1.086474895477295,45.7558,902.935065768,4.78173924546,474,0.562531890533,0.00650223,303.733081773,0.14957141876220703,1.00034,48,-211.692
512.853266547,0.29132203391,198.845,198.715536551,24.1266,0.0835419,198.78221675,3.00647e+10,0.0,198.7,-204.127,57.0071005821228,-8.08785737344,10.30581784248352,118.980579395,26608.952296495438,311.077196782,0.291268426158,1.064589262008667,45.7543,785.586910434,4.77188209812,475,0.29132203391,0.00981465,305.667779966,0.14229750633239746,1.00031,46,-204.044
521.530403326,0.640713114818,198.982,198.859064177,24.1249,0.0776672,198.922392305,3.00134e+10,0.0,198.843,-215.027,58.120187520980835,0.295801613911,10.43392825126648,132.499016821,26667.211639881134,301.404462824,0.64046483372,1.076906681060791,45.7411,859.058289487,4.77693810863,476,0.640713114818,0.00974474,307.654931504,0.1418471336364746,1.00021,46,-214.949
527.844957691,0.485725703104,199.048,198.923316969,24.1238,0.0820007,198.988773504,2.99813e+10,0.0,198.909,-215.718,57.47526478767395,-0.571130378853,10.033049583435059,124.482727657,26724.828664302826,340.874888023,0.485640261528,1.0413038730621338,45.5475,855.745633451,4.76468564969,477,0.485725703104,0.00987738,311.716979517,0.139174222946167,1.00015,46,-215.636
507.143598385,0.535860834682,199.241,199.117859025,24.123,0.105789,199.186282098,2.99552e+10,0.0,199.102,-210.528,58.535767793655396,-0.0124549896375,10.142521619796753,137.05480426,26783.505875825882,321.029560661,0.535607152365,1.1025869846343994,45.3676,907.746468432,4.74694839685,478,0.535860834682,0.00869797,303.592824246,0.1461167335510254,1.00009,47,-210.422
499.873653515,0.625770925071,199.522,199.395830955,24.1217,0.0830841,199.46419632,2.99178e+10,0.0,199.379,-205.311,58.812671422958374,0.203007293222,9.95586609840393,131.854351152,26842.46649503708,312.997878623,0.62592098875,1.0793137550354004,45.9581,801.195933783,4.77514527374,479,0.625770925071,0.00954328,299.0742,0.14869284629821777,1.00002,46,-205.228
517.871416211,0.426397258705,199.762,199.638699497,24.1239,0.231232,199.705062719,2.99831e+10,0.0,199.623,-215.159,56.69085454940796,-0.790138827387,9.787190675735474,132.455050147,26899.2991399765,286.75828225,0.426484502098,1.0127253532409668,46.1576,870.738220521,4.78684033658,480,0.426397258705,0.00709803,307.438782537,0.14132952690124512,1.00015,46,-214.928
502.706095377,0.419954098569,199.694,199.571674393,24.1226,0.0851593,199.637007487,2.99437e+10,0.0,199.555,-215.579,58.73733735084534,-2.23665383831,10.118090629577637,149.305329115,26958.177498340607,280.545246404,0.419924689613,1.045844316482544,46.1651,1049.88005466,4.79195459411,481,0.419954098569,0.00973656,300.105972363,0.1422133445739746,1.00007,47,-215.494
515.863398092,0.531298244407,199.805,199.684183898,24.1227,0.0695496,199.748239258,2.99475e+10,0.0,199.67,-213.874,57.27209949493408,-0.195926862952,9.942079544067383,169.604535712,27015.587466478348,311.49145831,0.53134090902,1.0343964099884033,46.3243,1180.67226551,4.78801261863,482,0.531298244407,0.00643508,303.616964442,0.14233994483947754,1.00008,46,-213.804
493.742409246,0.472993175271,199.901,199.778042262,24.1232,0.0828552,199.846116979,2.99626e+10,0.0,199.764,-212.803,57.941001176834106,-1.02678421465,10.068434715270996,120.240533736,27073.662069559097,287.030637439,0.472908929375,1.0370190143585205,46.8053,826.604940928,4.80155292512,483,0.472993175271,0.0099743,299.682994392,0.14121341705322266,1.00011,48,-212.72
516.68962761,0.496399582889,199.652,199.527374737,24.1245,0.0900879,199.593373822,3.00016e+10,0.0,199.513,-213.299,57.795687198638916,-0.967339863888,10.14707899093628,141.042157977,27131.60245037079,227.182852038,0.496157337254,1.0577473640441895,46.3582,915.742866133,4.7942539309,484,0.496399582889,0.00989133,305.627880858,0.13928985595703125,1.00018,46,-213.209
502.907154724,0.453297540096,199.642,199.519642529,24.1238,0.0715179,199.580836022,2.99808e+10,0.0,199.508,-215.663,57.98570013046265,-0.547230406444,10.666024208068848,139.940109935,27189.723686933517,251.236493922,0.453215130929,1.1214039325714111,46.9911,814.139450252,4.81862756435,485,0.453297540096,0.00939998,302.007403546,0.14784789085388184,1.00014,49,-215.591
536.337463109,0.390197737428,200.138,200.00690535,24.1256,0.0822144,200.076765558,3.0034e+10,0.0,199.993,-215.526,57.558849573135376,-1.07612297583,10.262260913848877,116.697177501,27247.417796611786,289.714540012,0.389838839498,1.0807278156280518,47.1638,833.371155971,4.81539619331,486,0.390197737428,0.00983796,315.707548756,0.14234256744384766,1.00025,45,-215.444
520.08987282,0.553838026061,200.458,200.329221827,24.1238,0.100082,200.401077526,2.99805e+10,0.0,200.315,-216.731,57.32537341117859,-0.0784831198679,9.82982063293457,141.212635579,27304.88580274582,302.244561896,0.553881447575,1.0366263389587402,46.1858,832.933793626,4.78178527479,487,0.553838026061,0.0099174,306.16550241,0.13659405708312988,1.00014,45,-216.631
512.604839776,0.266634768212,200.673,200.553448687,24.1246,0.100128,200.617657605,3.00041e+10,0.0,200.539,-216.381,57.55157732963562,-17.1870150584,9.986724376678467,103.249333121,27362.57304096222,347.974075551,0.266633860757,1.0474929809570312,46.3882,807.791956602,4.77735859266,488,0.266634768212,0.00975761,308.052769008,0.1405494213104248,1.00019,47,-216.281
490.092174592,0.653525583881,200.326,200.205400693,24.1221,0.108871,200.271881308,2.99278e+10,0.0,200.193,-217.424,56.09564161300659,0.467030852634,9.999470472335815,149.94660676,27418.8094329834,281.008262586,0.653713068976,1.0315008163452148,45.9739,964.497362651,4.75306029547,489,0.653525583881,0.00952998,295.673125063,0.1378016471862793,1.00004,48,-217.315
519.467566532,0.392678553023,200.993,200.86610758,24.1222,0.0933075,200.930515008,2.99312e+10,0.0,200.856,-217.76,57.42874574661255,-3.42324830819,9.822800397872925,183.970614907,27476.374281167984,245.081350209,0.392680256414,1.0459458827972412,46.003,1073.14343036,4.76548066105,490,0.392678553023,0.00903753,302.791004499,0.14067435264587402,1.00005,47,-217.667
479.916233864,0.158482941974,201.161,201.038234951,24.1218,0.118042,201.104256398,2.99193e+10,0.0,201.025,-206.837,57.62086248397827,-48.7014671719,9.787028551101685,110.477386922,27534.13203215599,318.017284115,0.15844777774,1.0176634788513184,46.4079,762.076321041,4.7834794429,491,0.158482941974,0.00929622,294.991254153,0.13680028915405273,1.00002,49,-206.719
480.108659566,0.405776945604,200.865,200.739911865,24.1216,0.0737915,200.808343372,2.99145e+10,0.0,200.73,-209.363,58.280025482177734,-1.03621348578,9.725831270217896,144.762781884,27592.535440683365,286.242882069,0.405772873962,1.0477213859558105,46.5339,917.506519817,4.7694163467,492,0.405776945604,0.00912596,292.662282343,0.13515973091125488,1.00002,49,-209.289
482.871592782,0.393358261464,200.826,200.70211009,24.1235,0.0847321,200.769095081,2.99713e+10,0.0,200.69,-212.513,59.04636096954346,-2.06696983357,10.24028730392456,130.044980964,27651.706536769867,223.440021141,0.393099126045,1.1219475269317627,47.1026,836.519293135,4.78197220638,493,0.393358261464,0.00804622,294.69485535,0.14136910438537598,1.00013,49,-212.428
477.312354706,0.389883135846,200.983,200.865657106,24.124,0.0833435,200.929801673,2.99864e+10,0.0,200.853,-209.413,59.415419816970825,-1.16247091829,9.599824905395508,127.371433271,27711.24070572853,307.483913141,0.389609482739,1.1150367259979248,46.621,913.338038655,4.78087246736,494,0.389883135846,0.00938046,292.987462374,0.14177942276000977,1.00015,49,-209.33
486.996985031,0.537816017025,200.631,200.508880543,24.1226,0.0859985,200.577598936,2.99451e+10,0.0,200.498,-211.395,58.171247243881226,0.142945564627,10.039314031600952,135.252990521,27769.564054965973,266.491418689,0.53779100722,1.1448869705200195,46.5573,879.819492422,4.77982937577,495,0.537816017025,0.00961059,295.480019806,0.14531397819519043,1.00007,49,-211.309
451.054060754,0.249514483741,200.684,200.567814903,24.1232,0.0648346,200.625694286,2.99607e+10,0.0,200.557,-203.36,56.635178089141846,-6.70936081903,9.824306964874268,109.038226501,27826.311978578568,252.923101986,0.249349181804,1.045494556427002,47.6681,764.613196337,4.82346038631,496,0.249514483741,0.00677511,284.295296031,0.1324477195739746,1.0001,52,-203.295
450.343502523,0.215490174026,201.089,200.981207181,24.1228,0.0900726,201.040619306,2.99516e+10,0.0,200.968,-199.343,57.979050397872925,-6.93115981943,10.25440001487732,125.710484397,27884.412430763245,278.138284341,0.215361369385,1.109222173690796,47.1448,873.611352647,4.8135367306,497,0.215490174026,0.00951235,282.196357885,0.13943910598754883,1.00009,52,-199.253
