MeanKL,ProcessExecTime,AbsLearnSignalOld,Perplexity,LossAfter,ItrTime,AverageQ,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,LossBefore,Time,AverageAbsY,AverageReturn,Iteration,AbsLearnSignal,AverageAbsQYDiff,MaxReturn,StdReturn,AbsLearnSignalNew,MeanKLBefore,NumTrajs,AverageQLoss,AverageAbsQ,AverageY,PolicyExecTime,AverageDiscountedReturn,Entropy,dLoss
0.00789536,0.13929343223571777,0.119693919324,2.83346e+10,-180.66,65.07370901107788,182.968,0.996829,9.909504652023315,-100.984160794,268.351021697,-180.601,15062.240854501724,183.004442906,431.717740646,225,0.119724628887,5.61489243319,737.368075627,103.802155406,0.119724628887,0.0,55,63.9557,183.023,182.982734242,1.212059736251831,278.149338714,24.0674,0.0583191
0.00436036,0.14395761489868164,0.501104211276,2.83196e+10,-183.965,66.37029385566711,182.975,0.996798,10.372859239578247,0.200322145307,288.488912555,-183.747,15128.730684757233,183.015490361,444.801931949,226,0.501135254789,5.58773254552,738.400447753,95.4565504975,0.501135254789,0.0,54,63.7878,183.04,182.989456905,1.2625467777252197,284.503876555,24.0668,0.218048
0.00834606,0.14374995231628418,0.583121735696,2.83517e+10,-181.666,66.30712103843689,183.048,0.996864,10.418262243270874,0.231066238699,178.323320773,-181.581,15195.16208910942,183.094835191,441.947484671,227,0.583161110822,5.56882650529,702.784600984,108.294887827,0.583161110822,0.0,54,63.5954,183.122,183.061559941,1.2551777362823486,282.145514232,24.068,0.0857391
0.00907007,0.14287304878234863,0.642911203461,2.84712e+10,-181.35,66.26904368400574,182.7,0.997111,10.342038869857788,0.249299770354,132.287787554,-181.261,15261.550652980804,182.750684674,444.309578248,228,0.64274586907,5.58140640634,864.594447124,139.269337647,0.64274586907,0.0,54,63.6594,182.782,182.713507343,1.2719643115997314,281.072475326,24.0722,0.0887299
0.00892365,0.14319658279418945,0.700586343168,2.84646e+10,-178.449,65.65899872779846,182.722,0.997098,10.32392144203186,0.425095514733,139.045064977,-178.35,15327.332692146301,182.774691191,428.95079279,229,0.700913611206,5.61344265711,749.979224797,102.435480307,0.700913611206,0.0,55,64.2058,182.805,182.73609914,1.2325172424316406,276.66238921,24.0719,0.0994415
0.00971833,0.14389562606811523,0.73348433024,2.84903e+10,-184.026,65.47849345207214,182.795,0.99715,10.559543371200562,0.546767183598,122.036828708,-183.934,15392.938390254974,182.848433306,460.278427184,230,0.733217459564,5.6185305403,761.24521297,119.469485765,0.733217459564,0.0,53,63.5987,182.879,182.810173027,1.2852287292480469,288.199739289,24.0728,0.0914459
0.00925749,0.14084982872009277,0.696135255855,2.84689e+10,-179.593,65.34641480445862,182.601,0.997106,10.115095853805542,0.469184104646,271.332925652,-179.506,15458.47188448906,182.650256972,433.214210041,231,0.696597186109,5.60946471706,800.073055735,98.3797051907,0.696597186109,0.0,56,63.179,182.682,182.616291478,1.2504303455352783,280.732301206,24.0721,0.0870361
0.00703697,0.1429576873779297,0.577697247033,2.85042e+10,-183.268,64.61349058151245,183.096,0.997179,10.266958236694336,0.29536881145,121.631384323,-183.147,15523.202061414719,183.148161463,452.00142989,232,0.578195077934,5.64236051179,673.109225237,100.356224201,0.578195077934,0.0,54,63.4678,183.177,183.11251219,1.2468311786651611,286.935533488,24.0733,0.121078
0.00786635,0.1473681926727295,0.61471265052,2.85021e+10,-176.941,66.42174768447876,182.658,0.997175,10.642306804656982,0.307869458241,89.3616843075,-176.828,15589.737515449524,182.709224742,405.714642237,233,0.614831803156,5.64986223267,978.791095051,139.704911144,0.614831803156,0.0,59,63.4205,182.742,182.672933943,1.31441068649292,263.250173466,24.0732,0.112274
0.00960376,0.1482229232788086,0.686283508551,2.84716e+10,-176.8,65.78519535064697,182.213,0.997112,10.132166147232056,0.483174660127,100.909573213,-176.711,15655.63893532753,182.26500752,424.349835249,234,0.686585239777,5.60122693322,794.754115572,116.318667728,0.686585239777,0.0,56,62.2319,182.297,182.228989884,1.236894130706787,274.123495315,24.0722,0.0888519
0.0090669,0.13945436477661133,0.573423063413,2.85635e+10,-178.595,63.5246958732605,181.839,0.997302,9.975797653198242,-0.107810497058,202.571045269,-178.493,15719.287681102753,181.884135287,411.707723545,235,0.573269540134,5.61910348809,762.651577,98.9618167597,0.573269540134,0.0,58,62.7577,181.918,181.85190168,1.2434535026550293,270.447278159,24.0754,0.10199
0.00725683,0.13748741149902344,0.499042535689,2.85686e+10,-182.958,64.27788829803467,181.584,0.997312,10.032021284103394,0.222217499444,230.919734387,-182.826,15783.676868200302,181.631043187,443.035771599,236,0.498934748742,5.56976526749,759.855980133,98.1752949897,0.498934748742,0.0,55,61.1124,181.663,181.599072849,1.1836857795715332,283.73821408,24.0756,0.132401
0.00869763,0.1405482292175293,0.485083522702,2.85587e+10,-176.644,65.83595037460327,181.475,0.997292,10.219600200653076,-0.291645776544,122.825308325,-176.071,15849.633316755295,181.528016754,429.836522548,237,0.48494946856,5.56415189492,740.411091147,114.356920683,0.48494946856,0.0,56,61.6234,181.56,181.49115858,1.2011866569519043,276.337507018,24.0752,0.572815
0.00641017,0.14288711547851562,0.631149717696,2.86452e+10,-180.335,65.95256304740906,181.137,0.997469,10.173424005508423,0.255682378568,119.274891812,-180.266,15915.708493471146,181.183705245,426.604162237,238,0.631122504569,5.56044179307,804.723142055,123.55861942,0.631122504569,0.0,57,60.4965,181.218,181.149936386,1.2303378582000732,274.009348836,24.0783,0.0691528
0.00999918,0.14015817642211914,0.652546572737,2.8696e+10,-179.226,66.45441842079163,181.236,0.997571,10.132572650909424,0.401115465952,240.815219321,-179.139,15982.281834602356,181.290633938,440.924284205,239,0.651711256785,5.52238133246,736.989590157,107.718846279,0.651711256785,0.0,55,60.0261,181.322,181.252184029,1.1872217655181885,282.422886997,24.08,0.0868378
0.00964263,0.14144468307495117,0.312497116567,2.86861e+10,-181.391,65.44688725471497,181.52,0.997552,10.257061958312988,-1.93177175672,244.852949811,-181.317,16047.841648340225,181.564733107,448.506076394,240,0.312462839937,5.51539234244,669.525883428,93.0654548529,0.312462839937,0.0,54,59.504,181.6,181.530059564,1.2149617671966553,285.055424501,24.0797,0.0737
0.00968076,0.13456082344055176,0.69647429599,2.87243e+10,-182.265,64.96189069747925,181.43,0.997631,9.904138088226318,0.574055004965,227.045945959,-182.178,16112.916267633438,181.475687947,447.088448021,241,0.696598562863,5.53356635286,713.384534667,110.572569702,0.696598562863,0.0,54,60.1422,181.509,181.440580188,1.1464080810546875,284.213669933,24.081,0.0864258
0.00749998,0.13682293891906738,0.100935788603,2.88247e+10,-178.415,65.92223906517029,181.622,0.997836,9.909934282302856,-82.2370672207,263.460790853,-178.341,16178.95014667511,181.666270983,431.309399699,242,0.100923486945,5.49689037349,772.725577121,110.236647188,0.100923486945,0.0,56,59.9104,181.701,181.633538903,1.1397290229797363,278.216133196,24.0845,0.0743713
0.0088988,0.13842058181762695,0.664968158965,2.88103e+10,-177.438,65.96835350990295,181.654,0.997806,10.148154735565186,0.389343644917,227.884481078,-177.354,16245.037794828415,181.699999976,421.123046447,243,0.664810975639,5.45763596531,688.832127881,103.747220197,0.664810975639,0.0,57,58.806,181.734,181.663942096,1.1622591018676758,272.963938821,24.084,0.0831604
0.00969834,0.14019441604614258,0.541393261242,2.88471e+10,-181.465,67.06513690948486,181.272,0.997882,10.087289810180664,0.0647954942574,310.131849009,-181.386,16312.218701601028,181.313347212,454.87675096,244,0.541669237997,5.46588497645,718.704689312,96.7053115402,0.541669237997,0.0,54,59.1827,181.347,181.280706124,1.1735942363739014,288.538119177,24.0853,0.0788879
0.00714592,0.14371037483215332,0.511893719718,2.88905e+10,-173.094,68.70470952987671,180.97,0.99797,10.496251583099365,0.136574386885,255.604073931,-173.023,16381.043856620789,181.005476809,427.511463828,245,0.511904955937,5.46549054453,762.164248657,117.264395108,0.511904955937,0.0,56,59.3595,181.038,180.979409213,1.2119932174682617,275.031454204,24.0868,0.070282
0.00929293,0.1406252384185791,0.521969806399,2.87488e+10,-176.376,67.03900122642517,180.45,0.997681,10.165501117706299,-0.353447249466,292.030195574,-176.288,16448.208761692047,180.483035716,445.592411048,246,0.522149255534,5.43302922847,751.151661271,101.549045814,0.522149255534,0.0,54,58.6584,180.512,180.45779858,1.1730866432189941,284.184468495,24.0819,0.0882874
0.00955299,0.14209771156311035,0.687639263838,2.88007e+10,-177.905,67.49800968170166,180.848,0.997788,10.433227777481079,0.410368396786,301.040132394,-177.813,16515.833876371384,180.877929121,438.817729222,247,0.687887706795,5.4745686509,738.922347917,105.177314597,0.687887706795,0.0,54,60.2465,180.908,180.855792675,1.1870970726013184,280.202621411,24.0837,0.0925598
0.00982222,0.14030718803405762,0.602263826161,2.88146e+10,-182.931,66.36331272125244,180.31,0.997817,10.310217142105103,0.00217853688543,220.964588457,-182.844,16582.319137573242,180.341348861,440.356357577,248,0.602239043959,5.4659117904,889.498396529,141.225064007,0.602239043959,0.0,56,59.2675,180.367,180.317913101,1.1814172267913818,278.786922387,24.0841,0.086319
0.00656455,0.14186787605285645,0.663381384864,2.87199e+10,-181.229,66.52605175971985,179.929,0.997624,10.389326810836792,0.120761457913,244.208213612,-181.164,16648.959996938705,179.955609902,435.288555819,249,0.662950606441,5.44837127228,802.419841587,110.3794288,0.662950606441,0.0,56,58.8839,179.982,179.935488912,1.172065019607544,279.374092227,24.0809,0.065155
0.00650019,0.13606023788452148,0.419733384493,2.86393e+10,-177.675,65.9771089553833,180.017,0.99746,9.83344054222107,-0.406712231336,256.519201158,-177.599,16715.0653796196,180.044076491,432.055961734,250,0.419855195421,5.44992967301,781.65477929,114.832257815,0.419855195421,0.0,56,59.4112,180.068,180.024153142,1.1202571392059326,277.650819972,24.078,0.075943
0.00940242,0.14006900787353516,0.712252590027,2.8715e+10,-172.901,66.66878533363342,180.087,0.997616,10.092376708984375,0.559900712829,225.867860858,-172.819,16781.85675048828,180.113504465,425.392385887,251,0.712107366574,5.39253772297,749.669300361,105.401635879,0.712107366574,0.0,58,57.6744,180.136,180.093720127,1.1460306644439697,276.554949819,24.0807,0.0822754
0.00654312,0.13877296447753906,0.569305146379,2.87861e+10,-180.485,66.51151061058044,179.84,0.99776,9.91452169418335,0.22287571827,203.432842794,-180.412,16848.491104602814,179.86418298,441.386686247,252,0.569246144213,5.35828116979,902.091531251,135.204775179,0.569246144213,0.0,55,57.3456,179.887,179.848140155,1.1140828132629395,279.996448943,24.0832,0.0732269
0.00670651,0.13668370246887207,0.56039578065,2.87984e+10,-175.509,65.58831763267517,180.208,0.997785,9.90840482711792,-0.124532041597,253.952956667,-175.436,16914.195991754532,180.231548768,438.807995445,253,0.560297458271,5.34074200221,796.456732578,110.099833796,0.560297458271,0.0,56,56.7878,180.255,180.21705486,1.1247985363006592,281.263613948,24.0836,0.0724182
0.00884783,0.1351611614227295,0.165931741455,2.88192e+10,-176.528,67.29311394691467,180.431,0.997827,9.966397047042847,-14.9176960885,285.087916856,-176.469,16981.607844114304,180.456069943,446.63157749,254,0.165972144139,5.28475666629,885.120304413,124.501525044,0.165972144139,0.0,55,55.738,180.482,180.437015772,1.1221497058868408,283.718690451,24.0843,0.0587616
0.00857912,0.14047670364379883,0.657027758314,2.88054e+10,-172.801,66.06476616859436,180.397,0.997798,10.385399103164673,0.372750121659,256.519763436,-172.72,17047.793824911118,180.424013845,401.437955503,255,0.657044679566,5.28466674207,648.690326423,91.3785257719,0.657044679566,0.0,61,55.8948,180.457,180.403310732,1.175408124923706,266.979012779,24.0838,0.0805206
0.00817841,0.1405036449432373,0.499603524459,2.88687e+10,-180.398,65.93893218040466,180.819,0.997927,10.231386423110962,0.104213712109,270.037888362,-180.321,17113.854612112045,180.850422802,436.552611656,256,0.499646171295,5.28039304337,798.421929305,103.401090195,0.499646171295,0.0,58,56.3054,180.887,180.827603607,1.1568937301635742,281.871850771,24.086,0.0775604
0.00974845,0.13637709617614746,0.554592281468,2.88086e+10,-176.384,63.984543323516846,181.05,0.997806,9.795982360839844,0.0262487108417,281.061495181,-176.297,17177.958379507065,181.081282448,431.014642534,257,0.554773276506,5.23878555005,1028.69072842,117.062377554,0.554773276506,0.0,57,55.1168,181.118,181.056819202,1.1275439262390137,278.295346799,24.0839,0.0873718
0.00659192,0.13708710670471191,0.677615687654,2.87607e+10,-182.484,64.66944551467896,181.105,0.997707,10.052810668945312,0.3966488727,268.499180172,-182.415,17242.754076480865,181.139032054,433.179715212,258,0.67724325167,5.20132059129,729.1628042,113.765854125,0.67724325167,0.0,57,54.4626,181.177,181.11306599,1.1419200897216797,278.989215504,24.0823,0.0688019
0.00928958,0.13782095909118652,0.596219423504,2.87163e+10,-178.374,64.79727220535278,181.59,0.997616,10.15108871459961,0.242218182799,281.257567173,-178.301,17307.664169549942,181.622262463,432.326408913,259,0.596402317849,5.18262901954,612.439714071,76.4481614513,0.596402317849,0.0,57,54.0307,181.657,181.597715752,1.1674675941467285,281.43947838,24.0807,0.0727692
0.00436672,0.13820648193359375,0.239451767002,2.86723e+10,-178.556,64.52657866477966,181.171,0.997526,10.048446893692017,-3.72503696123,251.471393473,-178.514,17372.31428217888,181.203120467,423.578878992,260,0.239545585566,5.12437207904,606.579093659,81.6667552788,0.239545585566,0.0,58,52.3533,181.237,181.177361715,1.1673107147216797,277.678986585,24.0792,0.0417328
0.00987326,0.13789629936218262,0.592333790813,2.87102e+10,-171.757,64.38922452926636,181.707,0.997603,10.233148097991943,0.283579320038,249.096514569,-171.674,17436.81335902214,181.736863622,400.204182117,261,0.591915542633,5.12462214499,671.187815801,87.7861461389,0.591915542633,0.0,61,52.3212,181.77,181.714718999,1.1703405380249023,266.961811324,24.0805,0.0826721
0.00783462,0.13711237907409668,0.112447911994,2.8723e+10,-179.474,64.38091683387756,181.907,0.99763,10.030784606933594,-1180.8006514,265.388939268,-179.429,17501.315017700195,181.938348597,426.356755522,262,0.11245513105,5.08886092776,893.906927524,115.55162877,0.11245513105,0.0,58,51.5303,181.975,181.913691697,1.1429009437561035,276.285696412,24.081,0.0449066
0.00911447,0.13154077529907227,0.298416925051,2.87362e+10,-181.479,64.36820268630981,181.544,0.997655,9.985318183898926,-5.23910150308,256.421511143,-181.431,17565.798414468765,181.58005142,464.173203097,263,0.29845435883,5.10843970882,844.372449654,134.193051661,0.29845435883,0.0,53,52.0483,181.616,181.551874041,1.115983009338379,290.186247166,24.0814,0.0487518
0.00707758,0.13267064094543457,0.203914390886,2.86223e+10,-188.26,64.74335360527039,182.207,0.997423,9.83571457862854,-6.96597192665,264.246201521,-188.217,17630.655314207077,182.24116106,450.881599342,264,0.203910878676,5.091960622,731.351330997,107.770567891,0.203910878676,0.0,55,51.2481,182.277,182.21367507,1.0946872234344482,286.72521598,24.0775,0.042984
0.00692638,0.1352078914642334,0.294838239125,2.8587e+10,-181.47,65.63019824028015,182.13,0.997349,10.03316330909729,-1.76823045028,286.88533928,-181.398,17696.403975248337,182.165796291,448.13099598,265,0.294949984868,5.0803818637,730.788819613,102.70665097,0.294949984868,0.0,55,51.7575,182.206,182.13625734,1.1166291236877441,286.437122084,24.0762,0.0720673
0.00900106,0.1339890956878662,0.441613595239,2.85958e+10,-180.243,66.25891017913818,182.145,0.997366,9.811535358428955,-0.162404909356,257.016779627,-180.186,17762.780195474625,182.181660031,448.086473247,266,0.441675192586,5.10696291562,717.12150015,93.3030528237,0.441675192586,0.0,56,52.7718,182.222,182.150395351,1.0796360969543457,287.125911229,24.0765,0.0572205
0.00951916,0.131239652633667,0.570956678002,2.84822e+10,-181.765,65.21039295196533,182.145,0.997133,9.72251844406128,0.0671237135013,242.516422359,-181.649,17828.1114218235,182.180885174,447.498209301,267,0.571049997565,5.05811553857,979.09666466,124.664061825,0.571049997565,0.0,55,51.181,182.221,182.151326829,1.060537338256836,284.56689244,24.0725,0.116028
0.00955269,0.13492441177368164,0.614817407289,2.84494e+10,-180.544,65.28214478492737,182.268,0.997064,10.059826135635376,-0.0581868558152,257.618400885,-180.467,17893.520766735077,182.304343315,434.415000648,268,0.614878775839,5.0530960224,774.884626777,108.203415632,0.614878775839,0.0,57,51.3755,182.341,182.275467988,1.1129000186920166,280.231360437,24.0714,0.0771484
0.00942031,0.13669705390930176,0.3821914664,2.8444e+10,-184.342,65.40163040161133,182.153,0.997053,9.752165794372559,-1.07484030452,239.823352457,-184.272,17959.039631843567,182.188390222,438.994155109,269,0.382207536466,5.02076788374,840.722167971,116.34940524,0.382207536466,0.0,56,50.3352,182.224,182.15948069,1.0885753631591797,281.011485664,24.0712,0.0699158
0.00937631,0.13759374618530273,0.462490061995,2.84088e+10,-181.64,65.67245602607727,182.335,0.99698,9.970531702041626,-0.378143057609,288.741739696,-181.553,18024.83541202545,182.37519768,440.179617954,270,0.462144059602,5.04695915547,725.339157012,103.702304415,0.462144059602,0.0,57,50.6809,182.415,182.342648507,1.1354787349700928,282.489919629,24.07,0.0877075
0.00937977,0.13641786575317383,0.0771032692225,2.83066e+10,-182.798,66.74412846565247,182.182,0.996769,10.303487300872803,-82.515125399,260.020410447,-182.742,18091.703444242477,182.216526751,452.114402514,271,0.0771147279805,5.04192998112,926.062459711,126.859371494,0.0771147279805,0.0,54,51.1226,182.258,182.187574125,1.149733304977417,285.472283668,24.0664,0.0556488
